gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
BEND4,1.2982e-7,BEN domain containing 4,-+,----,NA,0.6081189111459048,0.2809830067307736,-,0.562,0.212991247,151,1,-0.0502,0.412
MIER1,2.6167e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.4013647147497393,0.28169848113639995,-,0.563,0.024035521,152,1,-0.0502,0.412
LIN28B,6.5708e-10,lin-28 homolog B,++,--+-,Filtered_Out,0.5531981521909975,0.2859350452122837,-,0.572,0.060373658,154,1,-0.0502,0.412
PPID,2.4066e-6,peptidylprolyl isomerase D,-+,++++,--,0.2995295012164736,0.2862270574148052,-,0.572,0.022821348,154,1,-0.0502,0.412
PGBD1,5.9534e-14,piggyBac transposable element derived 1,+-,+++-,-+,0.28775114343418023,0.5958866630195959,+,0.576,0.026048315,155,1,-0.0502,0.412
CACNA1E,2.8558e-11,calcium voltage-gated channel subunit alpha1 E,--,----,-+,0.37519938336915304,0.2893608846783249,-,0.579,0.022634176,156,1,-0.0502,0.412
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,---+,--,0.8857571364507055,0.2946192948467848,-,0.589,0.281877528,159,1,-0.0502,0.412
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,++++,Filtered_Out,0.5669336937641839,0.295311354775749,-,0.591,0.18027989568409913,159,1,-0.0502,0.412
RFWD2,7.0007e-9,NA,NA,NA,NA,0.5216652675741642,0.2960974114817771,-,0.592,0.149535393,159,1,-0.0502,0.412
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,+-,0.3067401901389064,0.3030981323503102,-,0.606,0.022926033,163,1,-0.0502,0.412
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,+-,0.30526999998375587,0.5188494766209556,+,0.611,0.076827027,164,1,-0.0502,0.412
KIAA1143,4.9967e-7,KIAA1143,--,++-+,-+,0.3295043463179007,0.3082175998583973,-,0.616,0.044607779,166,1,-0.0502,0.412
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",-+,-++-,++,0.309147056201242,0.5871509492976592,+,0.618,0.059828325,166,1,-0.0502,0.412
TENM2,2.767e-14,teneurin transmembrane protein 2,+-,--++,+-,0.6538606424424205,0.30979699862105387,-,0.62,0.219467317,167,1,-0.0502,0.412
HIST1H1B,9.9717e-14,NA,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.6227937379118409,168,1,-0.0502,0.412
DCC,2.5652e-14,DCC netrin 1 receptor,++,----,Filtered_Out,0.7590489761712628,0.3128919541577032,-,0.626,0.088550193,168,1,-0.0502,0.412
EPHB2,1.0438e-6,EPH receptor B2,-+,---+,+-,0.48936197791312847,0.31397691230733654,-,0.628,0.064315918,169,1,-0.0502,0.412
PCDHA1,5.4415e-8,protocadherin alpha 1,+-,----,NA,0.9126784033914713,0.31708260029037355,-,0.634,0.342846627,171,1,-0.0502,0.412
FAM172A,7.7452e-10,family with sequence similarity 172 member A,--,+-++,NA,0.41532309032115855,0.3197070616223162,-,0.639,0.094309045,172,1,-0.0502,0.412
STK19,7.0576e-7,serine/threonine kinase 19,+-,----,--,0.9484058076130577,0.3233638566406018,-,0.647,0.218237921,174,1,-0.0502,0.412
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.32694256079506073,0.462856615204027,+,0.654,0.089993282,176,1,-0.0502,0.412
SLC30A9,2.6189e-7,solute carrier family 30 member 9,-+,++-+,+-,0.3289594747699716,0.9326386539254314,+,0.658,0.238656679,177,1,-0.0502,0.412
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.33072747898723776,0.657571424647827,+,0.661,0.146900342,178,1,-0.0502,0.412
APOPT1,9.2647e-9,NA,+-,++++,NA,0.5124376864296726,0.3309605992148274,-,0.662,0.21492512868701327,178,1,-0.0502,0.412
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.715223107979863,0.33243184542781473,-,0.665,0.086095119,179,1,-0.0502,0.412
CDH13,1.5938e-11,cadherin 13,-+,--++,+-,0.33308973228673566,0.6060821250027397,+,0.666,0.115698034,179,1,-0.0502,0.412
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.6681868396140915,180,1,-0.0502,0.412
ACTL8,6.0564e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.6696272220021248,180,1,-0.0502,0.412
TMEM258,5.5471e-7,transmembrane protein 258,--,++++,--,0.33947784021006827,0.5391654412008757,+,0.679,0.147605065,183,1,-0.0502,0.412
ABT1,1.1641e-7,activator of basal transcription 1,++,-+-+,--,0.34225790812720897,0.8787791123770481,+,0.685,0.185794692,184,1,-0.0502,0.412
CTNND1,7.753e-8,catenin delta 1,--,--++,-+,0.343529554871673,0.5326938391489703,+,0.687,0.038992603,185,1,-0.0502,0.412
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,+-,++--,--,0.8918347205251693,0.349072623328901,-,0.698,0.20871422,188,1,-0.0502,0.412
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,+-++,+-,0.36756055497587564,0.3582010357336034,-,0.716,0.036537339,193,1,-0.0502,0.412
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++-+,++,0.3614618111310181,0.934983690910383,+,0.723,0.173805618,194,1,-0.0502,0.412
ZNF445,3.5346e-10,zinc finger protein 445,+-,-++-,++,0.36167276971159223,0.498683833688824,+,0.723,0.031563494,195,1,-0.0502,0.412
C7orf72,8.2601e-7,NA,NA,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.7241018218849218,195,1,-0.0502,0.412
CELF4,8.7511e-10,CUGBP Elav-like family member 4,+-,+--+,+-,0.7490610906717521,0.36430136932664975,-,0.729,0.132750755,196,1,-0.0502,0.412
MARCH10,2.7587e-7,NA,+-,+++-,NA,0.6698793899718817,0.36797246017195323,-,0.736,0.2870967621699054,198,1,-0.0502,0.412
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,+-+-,Filtered_Out,0.36868262844655275,0.8817232204851578,+,0.737,0.376207711,198,1,-0.0502,0.412
SPPL3,2.8497e-10,signal peptide peptidase like 3,-+,+---,NA,0.7397655810624955,0.3742743553195822,-,0.749,0.078087774,201,1,-0.0502,0.412
SLC44A4,7.984e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.7597173341155048,204,1,-0.0502,0.412
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,-+,-+++,Filtered_Out,0.38204446384657764,0.8582342543276792,+,0.764,0.263763408,206,1,-0.0502,0.412
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,+-,0.44358551154163556,0.3883887362940239,-,0.777,0.101891042,209,1,-0.0502,0.412
CNTNAP5,3.889e-9,contactin associated protein family member 5,--,--++,Filtered_Out,0.39068847299154463,0.5353571571436516,+,0.781,0.046032215,210,1,-0.0502,0.412
HIST1H3I,6.378e-10,NA,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.7843244936307694,211,1,-0.0502,0.412
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,+-+-,-+,0.7404964532540973,0.39593075540647665,-,0.792,0.119499251,213,1,-0.0502,0.412
ZNF322,3.7203e-7,zinc finger protein 322,-+,-+-+,+-,0.3967036099780915,0.7364821425736716,+,0.793,0.051821349,213,1,-0.0502,0.412
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,+-++,-+,0.4669919586381041,0.39750663006978665,-,0.795,0.05196236,214,1,-0.0502,0.412
HTT,8.8516e-7,huntingtin,++,--++,NA,0.3976233198286745,0.4061429958531865,+,0.795,0.057434382,214,1,-0.0502,0.412
NICN1,5.9884e-7,nicolin 1,+-,+-++,+-,0.471603009530779,0.39853685787732107,-,0.797,0.084215169,214,1,-0.0502,0.412
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,+-,--++,-+,0.3994833665726271,0.7702667919246049,+,0.799,0.13079485,215,1,-0.0502,0.412
CCDC36,6.5734e-7,NA,-+,++--,Filtered_Out,0.4025943868333145,0.6865281471469789,+,0.805,0.232396459,217,1,-0.0502,0.412
MEGF11,1.7823e-10,multiple EGF like domains 11,+-,+++-,Filtered_Out,0.40806217636414016,0.7724134278459764,+,0.816,0.29918387,220,1,-0.0502,0.412
DCDC1,7.4612e-9,doublecortin domain containing 1,+-,+++-,Filtered_Out,0.4108273021399786,0.7508679433786778,+,0.822,0.094411251,221,1,-0.0502,0.412
DCDC5,2.4868e-9,NA,NA,NA,NA,0.4108273021399786,0.7508679433786778,+,0.822,0.094411251,221,1,-0.0502,0.412
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,+++-,Filtered_Out,0.41234519527941427,0.8899106733040143,+,0.825,0.512299716,222,1,-0.0502,0.412
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.41329001656117453,0.520449524566474,+,0.827,0.058049956,222,1,-0.0502,0.412
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,++,---+,Filtered_Out,0.730769088496941,0.4151284269192529,-,0.83,0.264999577,223,1,-0.0502,0.412
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,+-,+++-,Filtered_Out,0.6738688088552893,0.41908031382417943,-,0.838,0.118917823,225,1,-0.0502,0.412
DRD2,5.3507e-14,dopamine receptor D2,++,-++-,NA,0.4267164103122033,0.48031062872677416,+,0.853,0.058694126,230,1,-0.0502,0.412
SIM1,1.468e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.8551666132836557,230,1,-0.0502,0.412
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.8580396207211936,231,1,-0.0502,0.412
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,++,+++-,--,0.6927820463829857,0.43021572184357676,-,0.86,0.078421391,231,1,-0.0502,0.412
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,+-++,-+,0.4375488290764607,0.5646070690527397,+,0.875,0.164517697,235,1,-0.0502,0.412
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,--,-+++,Filtered_Out,0.7308471061063707,0.4396893886831749,-,0.879,0.399042172,237,1,-0.0502,0.412
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,--,++--,Filtered_Out,0.6682565241831775,0.4411802508446634,-,0.882,0.154516459,237,1,-0.0502,0.412
TYR,6.9688e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.8841034132673105,238,1,-0.0502,0.412
ZNF197,2.2773e-10,zinc finger protein 197,--,-+--,Filtered_Out,0.7924284101644479,0.4522109474331885,-,0.904,0.341941123,243,1,-0.0502,0.412
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,+++-,-+,0.4571925224764596,0.5018220824975897,+,0.914,0.170255239,246,1,-0.0502,0.412
DENND1B,1.4541e-8,DENN domain containing 1B,++,-++-,-+,0.6543348024007279,0.4573068974173647,-,0.915,0.133111052,246,1,-0.0502,0.412
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.9305642469942957,250,1,-0.0502,0.412
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,++++,NA,0.6481827849387142,0.4705902040927841,-,0.941,0.302012833,253,1,-0.0502,0.412
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.9462468912580275,255,1,-0.0502,0.412
BAG5,9.1836e-7,BAG cochaperone 5,-+,-+--,-+,0.7707978222367312,0.47820371271898965,-,0.956,0.231050761,257,1,-0.0502,0.412
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,-+,-++-,NA,0.48650294613702016,0.7870629341665218,+,0.973,0.315597961,262,1,-0.0502,0.412
LRP1B,2.7253e-9,LDL receptor related protein 1B,+-,+--+,++,0.7850410110779105,0.49229808447037365,-,0.985,0.241577479,265,1,-0.0502,0.412
RHOA,7.1031e-7,ras homolog family member A,-+,-++-,-+,0.49551147030737264,0.7470886800684622,+,0.991,0.181334457,267,1,-0.0502,0.412
CDK14,2.9335e-7,cyclin dependent kinase 14,++,+--+,--,0.4986865708349799,0.5879225848400961,+,0.997,0.169556681,268,1,-0.0502,0.412
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,----,Filtered_Out,0.5732665627156686,0.6476258116034916,+,1,0.432023721,269,1,-0.0502,0.412
SHISA9,8.9846e-17,shisa family member 9,++,--++,NA,0.6901265102300933,0.587369319621805,-,1,0.371908477,269,1,-0.0502,0.412
GRM8,1.8034e-12,glutamate metabotropic receptor 8,++,--+-,+-,0.6127277906673706,0.6544816503292665,+,1,0.280407584,269,1,-0.0502,0.412
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,-+,+-++,-+,0.6131649946086174,0.5584691154910991,-,1,0.134695412,269,1,-0.0502,0.412
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,--,+--+,++,0.7089234311780733,0.6081134201318342,-,1,0.197697128,269,1,-0.0502,0.412
NRG1,9.6427e-10,neuregulin 1,++,----,++,0.5314667470010614,0.7171805833306929,+,1,0.380378559,269,1,-0.0502,0.412
GPC6,1.5958e-9,glypican 6,-+,+++-,--,0.6130207140027284,0.603739242244433,-,1,0.251814928,269,1,-0.0502,0.412
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,--++,Filtered_Out,0.7500574755150022,0.5209048387539867,-,1,0.470580959,269,1,-0.0502,0.412
NKAPL,3.8381e-8,NFKB activating protein like,-+,++--,Filtered_Out,0.5361809316758821,0.7180016667600649,+,1,0.330396862,269,1,-0.0502,0.412
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.7310076513553685,0.5934327199864761,-,1,0.386729694,269,1,-0.0502,0.412
SCAI,1.1937e-7,suppressor of cancer cell invasion,-+,---+,NA,0.6175771628194099,0.6503286515370954,+,1,0.403766129,269,1,-0.0502,0.412
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,-+,-++-,+-,0.5416017048879495,0.8678160458561575,+,1,0.417270511,269,1,-0.0502,0.412
PLCG1,2.9372e-7,phospholipase C gamma 1,-+,+-++,-+,0.6429400409583118,0.7860642469982401,+,1,0.391115824,269,1,-0.0502,0.412
TMEM67,3.3829e-7,transmembrane protein 67,+-,+++-,Filtered_Out,0.5445720209661448,0.6558874110090425,+,1,0.273909536,269,1,-0.0502,0.412
PCDHA4,3.5744e-7,protocadherin alpha 4,+-,+++-,NA,0.5046809570268098,0.6910237326471695,+,1,0.263349535,269,1,-0.0502,0.412
PCDHA5,4.2994e-7,protocadherin alpha 5,++,+-++,Filtered_Out,0.5527557234873016,0.6783859745153391,+,1,0.267705173,269,1,-0.0502,0.412
ZNF35,4.6635e-7,zinc finger protein 35,--,-++-,++,0.5665110533340747,0.715183497106975,+,1,0.261374134,269,1,-0.0502,0.412
MOB4,6.0861e-7,"MOB family member 4, phocein",-+,++--,NA,0.5048029643845637,0.7770211606181874,+,1,0.252146708,269,1,-0.0502,0.412
PCDHA6,6.7865e-7,protocadherin alpha 6,++,++--,Filtered_Out,0.5395755865262929,0.6543831239511649,+,1,0.256476329,269,1,-0.0502,0.412
FNIP2,7.2185e-7,folliculin interacting protein 2,-+,---+,NA,0.5379073591240829,0.6920779153108655,+,1,0.272051345,269,1,-0.0502,0.412
LPIN3,1.0105e-6,lipin 3,+-,-+-+,Filtered_Out,0.5631931711030487,0.7679443142851842,+,1,0.328438218,269,1,-0.0502,0.412
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,+++-,--,0.5419849710804522,0.6649152065395315,+,1,0.220572436,269,1,-0.0502,0.412
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,++,--++,-+,0.6565943597359728,0.7822687998059129,+,1,0.458440939,269,1,-0.0502,0.412
PCDHA7,2.2519e-6,protocadherin alpha 7,-+,---+,NA,0.5889994487712804,0.7410338103069339,+,1,0.471774287,269,1,-0.0502,0.412
IK,2.3173e-6,IK cytokine,++,++++,-+,0.668998272985251,0.629024754776787,-,1,0.244709925,269,1,-0.0502,0.412
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--++,Filtered_Out,0.5533530903731639,0.6249292314148176,+,1,0.332444301,269,1,-0.0502,0.412
