gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
BAZ2B,1.32e-7,bromodomain adjacent to zinc finger domain 2B,--,+-+-,+-,0.7567566861851721,0.22553826922749112,-,0.451,0.3457497609858987,0.115833058,121,1,0.0458,0.454
GRM8,1.8e-12,glutamate metabotropic receptor 8,++,--+-,-+,0.4163300230828168,0.2267013671850672,-,0.453,0.34351586506905146,0.056769944,122,1,0.0458,0.454
GTF2IRD1,2.15e-8,GTF2I repeat domain containing 1,--,+-++,+-,0.22735068902752684,0.2511348236992424,+,0.455,0.34227372958464625,0.036537339,122,1,0.0458,0.454
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,--,----,+-,0.6503475955554916,0.23534544823957257,-,0.471,0.32726420119861827,0.071679307,127,1,0.0458,0.454
HIST1H2BO,9.65e-8,histone cluster 1 H2B family member o,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.3226030395809106,0.4757698976666156,128,1,0.0458,0.454
KDM3A,1.76e-9,lysine demethylase 3A,-+,++--,NA,0.546232899354771,0.2379427597355641,-,0.476,0.322497509972125,0.040987472,128,1,0.0458,0.454
SLC17A3,1.67e-7,solute carrier family 17 member 3,--,NA,Filtered_Out,0.759473791351245,0.240526208648755,-,0.481,0.3178075986723963,0.48105241729751,129,1,0.0458,0.454
FADS1,1.25e-7,fatty acid desaturase 1,+-,++--,++,0.7272393625617246,0.24169829808655374,-,0.483,0.3156964119929968,0.071401741,130,1,0.0458,0.454
LTBP3,8.14e-7,latent transforming growth factor beta binding protein 3,--,--++,++,0.24255626329611618,0.5358132987748266,+,0.485,0.3141575108621985,0.027174725,130,1,0.0458,0.454
APOPT1,9.26e-9,"apoptogenic 1, mitochondrial",+-,+-+-,NA,0.9328092206573727,0.24444188976692244,-,0.489,0.3107943717682903,0.21492512868701327,132,1,0.0458,0.454
BSN,1.61e-6,bassoon presynaptic cytomatrix protein,++,--++,+-,0.5601266827011514,0.24665068763491996,-,0.493,0.30688767377104337,0.083761104,133,1,0.0458,0.454
TOP1,1.66e-6,DNA topoisomerase I,--,--+-,++,0.5104824563584761,0.249752277185673,-,0.5,0.3014605476195267,0.047453352,134,1,0.0458,0.454
SHISA9,8.98e-17,shisa family member 9,++,--+-,NA,0.7630808465927204,0.2499169536892509,-,0.5,0.3011742858488463,0.083300143,134,1,0.0458,0.454
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,-+,NA,Filtered_Out,0.2511237809368194,0.7488762190631806,+,0.502,0.29908216282738853,0.5022475618736388,135,1,0.0458,0.454
GPC6,1.6e-9,glypican 6,-+,+++-,++,0.2570412461388612,0.9231889344172194,+,0.514,0.2889671863229055,0.228682959,138,1,0.0458,0.454
SORBS3,4.46e-8,sorbin and SH3 domain containing 3,+-,--++,+-,0.8294822797459267,0.2590443646041872,-,0.518,0.2855958554948742,0.043405061,139,1,0.0458,0.454
CELF4,8.75e-10,CUGBP Elav-like family member 4,+-,+--+,-+,0.3383200405578328,0.25965077166902045,-,0.519,0.28458038670169145,0.032633708,140,1,0.0458,0.454
LST1,5.42e-9,leukocyte specific transcript 1,--,+-++,-+,0.2635643331878247,0.31138909928183156,+,0.527,0.2780833652871572,0.093721537,142,1,0.0458,0.454
FAM120A,3.67e-8,family with sequence similarity 120A,--,--+-,++,0.44649914642470356,0.26524440253568893,-,0.53,0.2753237766015207,0.174582865,143,1,0.0458,0.454
SOX6,4.17e-7,SRY-box 6,--,+++-,Filtered_Out,0.802233069760791,0.2734957360646474,-,0.547,0.2620194444820355,0.18842140682678515,147,1,0.0458,0.454
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,-+,----,-+,0.5045153485720215,0.2762532657764864,-,0.553,0.2576625835240327,0.079626124,149,1,0.0458,0.454
PSORS1C1,1.74e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.25585003660294187,0.5548172602171775,149,1,0.0458,0.454
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,--,+++-,Filtered_Out,0.5525937449098233,0.2842070240939937,-,0.568,0.24533519715003904,0.18027989568409913,153,1,0.0458,0.454
TMEM67,3.38e-7,transmembrane protein 67,+-,++++,Filtered_Out,0.2908256605949632,0.7744908903328322,+,0.582,0.23533728109285784,0.273909536,156,1,0.0458,0.454
PLCG1,2.94e-7,phospholipase C gamma 1,-+,+-++,--,0.8798895174276877,0.2925301987954002,-,0.585,0.23279929804356522,0.222152988,157,1,0.0458,0.454
SDK1,9.19e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.7617249503306858,0.29355411062180065,-,0.587,0.23128183817840528,0.086095119,158,1,0.0458,0.454
EP300,2.3e-7,E1A binding protein p300,--,--++,+-,0.3317072747148873,0.2944127796779929,-,0.589,0.2300133466896725,0.037458427,158,1,0.0458,0.454
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,-+,++++,+-,0.29699357822291084,0.3745897321402581,+,0.594,0.22622294549862373,0.055065824,160,1,0.0458,0.454
PGBD1,5.95e-14,piggyBac transposable element derived 1,+-,+++-,--,0.8303144840358804,0.2982701170795546,-,0.597,0.22436025964826578,0.19585092,160,1,0.0458,0.454
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,++++,Filtered_Out,0.29918626383987956,0.6883850888401253,+,0.598,0.22302835389855782,0.194865137,161,1,0.0458,0.454
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,-+,-+++,+-,0.30422454814552446,0.4135178409426831,+,0.608,0.215775749602593,0.089491573,164,1,0.0458,0.454
TAOK3,1.49e-8,TAO kinase 3,--,+-++,+-,0.30514354945896216,0.47275517154530766,+,0.61,0.21446581065618125,0.069307022,164,1,0.0458,0.454
ASIC2,3.77e-7,acid sensing ion channel subunit 2,++,---+,Filtered_Out,0.8359436415850557,0.30628250836657306,-,0.613,0.21284780915135046,0.320824953,165,1,0.0458,0.454
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.20565576284124096,0.6227937379118409,168,1,0.0458,0.454
PCDHA7,2.25e-6,protocadherin alpha 7,-+,-+--,NA,0.6412775754083025,0.31418773872789635,-,0.628,0.20178077177566486,0.045500336,169,1,0.0458,0.454
ZNF445,3.53e-10,zinc finger protein 445,+-,--+-,++,0.5284613299080211,0.31576936242778414,-,0.632,0.1996000141103127,0.059736237,170,1,0.0458,0.454
ABT1,1.16e-7,activator of basal transcription 1,++,-+-+,--,0.473109107754282,0.32158846127746316,-,0.643,0.19166954663966387,0.033619569,173,1,0.0458,0.454
GINM1,2.54e-6,glycoprotein integral membrane 1,--,+++-,-+,0.32163655370837946,0.40442387526263757,+,0.643,0.19160460427293194,0.082390075,173,1,0.0458,0.454
ZNF322,3.72e-7,zinc finger protein 322,-+,---+,++,0.32675638947266433,0.8391842957734921,+,0.654,0.18474591570213755,0.085994944,176,1,0.0458,0.454
C11orf31,5.11e-7,selenoprotein H,++,--++,--,0.8102836436373619,0.33395780889751464,-,0.668,0.17527840135799322,0.141389045,180,1,0.0458,0.454
PSORS1C2,2.98e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.17510208233342256,0.6681868396140915,180,1,0.0458,0.454
ACTL8,6.06e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.17416689951150835,0.6696272220021248,180,1,0.0458,0.454
ESRRG,1.31e-7,estrogen related receptor gamma,++,-+--,--,0.6919315850129291,0.33517832861841185,-,0.67,0.17369407333272355,0.239679991,180,1,0.0458,0.454
CCS,2.3e-6,copper chaperone for superoxide dismutase,+-,--++,--,0.3354606516953022,0.6410484335019875,+,0.671,0.17332841799430831,0.014563279,180,1,0.0458,0.454
IK,2.32e-6,IK cytokine,++,+-++,++,0.3401120383162492,0.8030531367781233,+,0.68,0.167348000213378,0.117310674,183,1,0.0458,0.454
TMEM161B,4.77e-14,transmembrane protein 161B,++,++--,-+,0.46676476878132095,0.3413481155020832,-,0.683,0.1657724947733573,0.046655899,184,1,0.0458,0.454
CNTN5,3.66e-7,contactin 5,-+,++++,Filtered_Out,0.3421733299092041,0.8078856142388412,+,0.684,0.1647238481217269,0.302572456,184,1,0.0458,0.454
ZNF184,3.34e-8,zinc finger protein 184,++,--+-,+-,0.7293858055462974,0.3434454019936553,-,0.687,0.16311229786770734,0.031178017,185,1,0.0458,0.454
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,+-,0.34523034069174774,0.41961172480211434,+,0.69,0.1608610474899426,0.130129133,186,1,0.0458,0.454
LRP1B,2.73e-9,LDL receptor related protein 1B,+-,++--,+-,0.44091921627961955,0.349494220196236,-,0.699,0.15553000639348005,0.069996161,188,1,0.0458,0.454
STAU1,1.34e-6,staufen double-stranded RNA binding protein 1,++,+-++,+-,0.3499619834802876,0.919959432404673,+,0.7,0.1549491350184968,0.174827154,188,1,0.0458,0.454
NRG1,9.64e-10,neuregulin 1,++,----,+-,0.5225527201985601,0.3501043927529133,-,0.7,0.15477244445249916,0.09318633,188,1,0.0458,0.454
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+,+---,--,0.9565626277963235,0.3515660766218498,-,0.703,0.1529630419351725,0.320163202,189,1,0.0458,0.454
ASCC3,8.91e-8,activating signal cointegrator 1 complex subunit 3,+-,++--,-+,0.3549475886220523,0.5317686958672196,+,0.71,0.14880577424616268,0.091676592,191,1,0.0458,0.454
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+-,++++,NA,0.3554813209543117,0.8907713522217013,+,0.711,0.1481532190159357,0.330496324,191,1,0.0458,0.454
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.14020035980631074,0.7241018218849218,195,1,0.0458,0.454
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,+-,+-+-,Filtered_Out,0.36417654542966144,0.7255515060362218,+,0.728,0.1376580324501108,0.109693971,196,1,0.0458,0.454
ATP1A3,2.03e-6,ATPase Na+/K+ transporting subunit alpha 3,++,--++,+-,0.36509664286990023,0.7380290865086214,+,0.73,0.13656216478475905,0.122770412,196,1,0.0458,0.454
PLA2R1,3.98e-7,phospholipase A2 receptor 1,--,--++,Filtered_Out,0.8483580650556716,0.3716902723125428,-,0.743,0.12878880922433097,0.399042172,200,1,0.0458,0.454
TRMT10C,1.08e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++--,--,0.6930195584772447,0.37561791966112357,-,0.751,0.12422370129492132,0.09135,202,1,0.0458,0.454
MIER1,2.62e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.4862151021154701,0.3788864115954671,-,0.758,0.12046097434455365,0.066664797,204,1,0.0458,0.454
SLC44A4,7.98e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.11934796438835814,0.7597173341155048,204,1,0.0458,0.454
LIN28B,6.57e-10,lin-28 homolog B,++,-++-,Filtered_Out,0.38064237955114666,0.49630152643288156,+,0.761,0.11845286468196657,0.060373658,205,1,0.0458,0.454
CCDC36,6.57e-7,coiled-coil domain containing 36,-+,++-+,Filtered_Out,0.38535537962624783,0.8763423804392342,+,0.771,0.1131085781472827,0.429459868,207,1,0.0458,0.454
C1QTNF7,2.61e-6,C1q and TNF related 7,-+,--++,Filtered_Out,0.681679025731601,0.39196102417508466,-,0.784,0.10572712054835076,0.09849303,211,1,0.0458,0.454
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.10550422221726499,0.7843244936307694,211,1,0.0458,0.454
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,--,++--,-+,0.49151779224376557,0.4014471269721771,-,0.803,0.09534165017911907,0.081885581,216,1,0.0458,0.454
DENND1B,1.45e-8,DENN domain containing 1B,++,-+++,+-,0.4022686314571414,0.46170980147251306,+,0.805,0.09445383633402622,0.056220037,216,1,0.0458,0.454
HLA-DQA1,6.06e-7,"major histocompatibility complex, class II, DQ alpha 1",--,+++-,NA,0.860341960756218,0.4052487504582124,-,0.81,0.09124831991463933,0.38662037182262887,218,1,0.0458,0.454
PAX6,1.67e-9,paired box 6,++,+---,-+,0.40871160901664927,0.8755507584772986,+,0.817,0.08755303077840645,0.28489761896946875,220,1,0.0458,0.454
KYNU,2.38e-6,kynureninase,+-,-++-,Filtered_Out,0.41684689056154045,0.6158178619996378,+,0.834,0.07899343807835595,0.11108689,224,1,0.0458,0.454
TAL1,5.73e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.8096486754656089,0.42163801114315613,-,0.843,0.0740302482283208,0.35079403698684797,227,1,0.0458,0.454
PCDHA6,6.79e-7,protocadherin alpha 6,++,+---,Filtered_Out,0.5857885106707068,0.42223548013211337,-,0.844,0.07341528039000926,0.162243976,227,1,0.0458,0.454
IGSF6,1.56e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.42255742998960477,0.7349492773118561,+,0.845,0.07308426186072982,0.311404458,227,1,0.0458,0.454
RPS6KL1,1.01e-7,ribosomal protein S6 kinase like 1,++,--++,+-,0.42453399579590245,0.4449816732843706,+,0.849,0.0710575309682736,0.082710417,228,1,0.0458,0.454
SIM1,1.47e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.06794926283870259,0.8551666132836557,230,1,0.0458,0.454
HIST1H2BF,3.58e-8,histone cluster 1 H2B family member f,-+,++++,Filtered_Out,0.42815801318460806,0.5930703176539373,+,0.856,0.06736592787056432,0.24831008,230,1,0.0458,0.454
ANKK1,5.17e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.0664926577651619,0.8580396207211936,231,1,0.0458,0.454
HTT,8.85e-7,huntingtin,++,--++,NA,0.43225886098846106,0.7713862801136138,+,0.865,0.06322609958161644,0.272563703,233,1,0.0458,0.454
FANCL,4.58e-7,FA complementation group L,--,++--,-+,0.4827491161137415,0.43307608669012054,-,0.866,0.06240580053055194,0.101785342,233,1,0.0458,0.454
HMGN4,1.07e-6,high mobility group nucleosomal binding domain 4,++,+++-,-+,0.435104077311238,0.43949716573161246,+,0.87,0.060376851299622517,0.059820225,234,1,0.0458,0.454
TENM2,2.77e-14,teneurin transmembrane protein 2,+-,--++,++,0.43650581566670543,0.6106983410937746,+,0.873,0.05897997005128396,0.179441854,235,1,0.0458,0.454
GRM5,6.21e-17,glutamate metabotropic receptor 5,++,-+--,Filtered_Out,0.43982192118843566,0.7668739055537337,+,0.88,0.055693133076775314,0.275853542,237,1,0.0458,0.454
TYR,6.97e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.05349693274191938,0.8841034132673105,238,1,0.0458,0.454
PHF2,2.32e-6,PHD finger protein 2,--,--++,--,0.8861885336598522,0.4465531453398796,-,0.893,0.04909685162803084,0.2974234,240,1,0.0458,0.454
ESR2,2.67e-9,estrogen receptor 2,+-,+-+-,Filtered_Out,0.4474114278116929,0.5788455389637067,+,0.895,0.04826293165592909,0.058910126,241,1,0.0458,0.454
SCAI,1.19e-7,suppressor of cancer cell invasion,-+,-+--,NA,0.6521096072932379,0.45056293794565216,-,0.901,0.045214539335408,0.255861904,242,1,0.0458,0.454
AP3B1,3.15e-7,adaptor related protein complex 3 subunit beta 1,--,++--,--,0.6593930706870614,0.4537971900845636,-,0.908,0.042108201933304334,0.150480596,244,1,0.0458,0.454
GPC5,1.35e-7,glypican 5,+-,++--,-+,0.6266147840955884,0.4598037919902091,-,0.92,0.03639745577241386,0.075431735,247,1,0.0458,0.454
ITGB6,2.03e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.03125363741565829,0.9305642469942957,250,1,0.0458,0.454
EPHB2,1.04e-6,EPH receptor B2,-+,----,+-,0.6523336019989451,0.46623618582857085,-,0.932,0.030364027095256846,0.169726966,251,1,0.0458,0.454
GRIK5,2.06e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,+-,0.4676419464640878,0.6004147824740215,+,0.935,0.029056544829863962,0.193406508,252,1,0.0458,0.454
PRR34,5.59e-8,PRR34 long non-coding RNA,--,+-+-,Filtered_Out,0.7946099369354436,0.4690585446462729,-,0.938,0.027742952601681005,0.509171643,252,1,0.0458,0.454
PAX5,6.67e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.023995534294198005,0.9462468912580275,255,1,0.0458,0.454
NRD1,2.66e-8,nardilysin convertase,++,++++,+-,0.4767707219327049,0.8047826449519574,+,0.954,0.020660426424050193,0.351708053,257,1,0.0458,0.454
FNIP2,7.22e-7,folliculin interacting protein 2,-+,-+--,NA,0.48501110471901376,0.679237476014291,+,0.97,0.013218322098744142,0.167439434,261,1,0.0458,0.454
CRB1,2.5e-7,crumbs cell polarity complex component 1,+-,++--,-+,0.48951406931220093,0.6571069857185138,+,0.979,0.00920482579268641,0.142528436,263,1,0.0458,0.454
ZSCAN26,8.51e-12,zinc finger and SCAN domain containing 26,-+,++++,-+,0.5409878374707152,0.7765566640641604,+,1,-0,0.356936815,269,1,0.0458,0.454
DCC,2.57e-14,DCC netrin 1 receptor,++,---+,Filtered_Out,0.7253674141501166,0.6009096491910536,-,1,-0,0.461341966,269,1,0.0458,0.454
SPPL3,2.85e-10,signal peptide peptidase like 3,-+,++--,NA,0.6985354410023482,0.6791587050673205,-,1,-0,0.47876641,269,1,0.0458,0.454
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,++,+-+-,Filtered_Out,0.5143167227420457,0.6692509710238711,+,1,-0,0.195671465,269,1,0.0458,0.454
XRCC3,3.79e-9,X-ray repair cross complementing 3,--,-+++,Filtered_Out,0.7106368893958799,0.547432212785805,-,1,-0,0.470580959,269,1,0.0458,0.454
TTC12,8.38e-9,tetratricopeptide repeat domain 12,+-,++++,Filtered_Out,0.5168907433963562,0.6443713398483839,+,1,-0,0.291468427,269,1,0.0458,0.454
KIF15,3.68e-8,kinesin family member 15,+-,+++-,Filtered_Out,0.5168273047213315,0.7238740119826239,+,1,-0,0.315288659,269,1,0.0458,0.454
NKAPL,3.84e-8,NFKB activating protein like,-+,+---,Filtered_Out,0.5643259445346256,0.695335446216782,+,1,-0,0.330396862,269,1,0.0458,0.454
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,+++-,Filtered_Out,0.5814781267938882,0.5503575557400968,-,1,-0,0.462042505,269,1,0.0458,0.454
TCTEX1D1,6.7e-8,Tctex1 domain containing 1,++,--++,Filtered_Out,0.7928897965259388,0.6155125018909776,-,1,-0,0.770198512,269,1,0.0458,0.454
ELAVL2,9e-8,ELAV like RNA binding protein 2,++,----,-+,0.5082034935248526,0.5453481890292917,+,1,-0,0.115659082,269,1,0.0458,0.454
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.8040747853165462,0.5069080776315078,-,1,-0,0.346107399,269,1,0.0458,0.454
FHIT,2.74e-7,fragile histidine triad,-+,-++-,--,0.5587698424331434,0.656085914290441,+,1,-0,0.183554877,269,1,0.0458,0.454
PCDHA5,4.3e-7,protocadherin alpha 5,++,+-+-,Filtered_Out,0.6743377175291131,0.5705332181226996,-,1,-0,0.197965233,269,1,0.0458,0.454
NICN1,5.99e-7,nicolin 1,+-,+-++,+-,0.7337244212463627,0.6965275215514211,-,1,-0,0.453014513,269,1,0.0458,0.454
MOB4,6.09e-7,"MOB family member 4, phocein",-+,++--,NA,0.5613478033874788,0.765041787871128,+,1,-0,0.363693067,269,1,0.0458,0.454
LPIN3,1.01e-6,lipin 3,+-,---+,Filtered_Out,0.6087558007108195,0.687397015212134,+,1,-0,0.278767691,269,1,0.0458,0.454
MGAT4C,1.22e-6,MGAT4 family member C,-+,++--,++,0.5531596762021621,0.7253047735838085,+,1,-0,0.289950354,269,1,0.0458,0.454
RHOBTB1,1.57e-6,Rho related BTB domain containing 1,-+,++--,--,0.6304821471829049,0.6992327503472577,+,1,-0,0.285440972,269,1,0.0458,0.454
ANKHD1,2.08e-6,ankyrin repeat and KH domain containing 1,--,+--+,Filtered_Out,0.650299307853558,0.6209544504075625,-,1,-0,0.370970706,269,1,0.0458,0.454
USP3,2.49e-6,ubiquitin specific peptidase 3,--,++--,+-,0.7661718981157329,0.6527618227750204,-,1,-0,0.248063275,269,1,0.0458,0.454
ANKHD1-EIF4EBP3,2.53e-6,ANKHD1-EIF4EBP3 readthrough,-+,--+-,NA,0.6216512662257057,0.6067313226449536,-,1,-0,0.302790353,269,1,0.0458,0.454
