gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,--,----,+-,0.9348937062370619,0.21278845085744358,-,0.426,0.37102195150715966,0.166588483,114,1,-0.0372,0.544
ASTN2,2.19e-11,astrotactin 2,+-,-+-+,-+,0.6558105041041662,0.21668697507067275,-,0.433,0.36313719742293704,0.021753736,117,1,-0.0372,0.544
MYBPC3,1.39e-6,"myosin binding protein C, cardiac",-+,NA,++,0.2171235588144761,0.8786582354536292,+,0.434,0.362263055556731,0.247887828,117,1,-0.0372,0.544
OTX2,8.91e-7,orthodenticle homeobox 2,--,Missing_P_Values,Filtered_Out,0.7774519832458548,0.2225480167541451,-,0.445,0.3515462759334687,0.4450960335082902,120,1,-0.0372,0.544
TAOK3,1.49e-8,TAO kinase 3,--,--+-,-+,0.9544760877846655,0.2279171001054835,-,0.456,0.3411930937986954,0.242065464,123,1,-0.0372,0.544
CDH22,1.88e-7,cadherin 22,++,--++,+-,0.23009905877772935,0.275660931009704,+,0.46,0.3370551621492286,0.012128409,124,1,-0.0372,0.544
SHISA9,8.98e-17,shisa family member 9,++,---+,NA,0.756014353817275,0.23579893718583342,-,0.472,0.3264281610636663,0.083300143,127,1,-0.0372,0.544
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,++,0.23678518006709043,0.5674980118219933,+,0.474,0.3246154870980413,0.101891042,127,1,-0.0372,0.544
HIST1H2BO,9.65e-8,histone cluster 1 H2B family member o,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.3226030395809106,0.4757698976666156,128,1,-0.0372,0.544
SLC17A3,1.67e-7,solute carrier family 17 member 3,--,NA,Filtered_Out,0.759473791351245,0.240526208648755,-,0.481,0.3178075986723963,0.48105241729751,129,1,-0.0372,0.544
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+,-+--,+-,0.637073346325646,0.2418844331776238,-,0.484,0.31536208472402627,0.060374167,130,1,-0.0372,0.544
PCDHA1,5.44e-8,protocadherin alpha 1,+-,----,NA,0.9057671714599269,0.24668082956432727,-,0.493,0.30683460408797864,0.09718751,133,1,-0.0372,0.544
CTNNA3,1.69e-10,catenin alpha 3,--,++--,Filtered_Out,0.4537034954410044,0.24786690031274955,-,0.496,0.3047514685778347,0.064947203,133,1,-0.0372,0.544
FADS1,1.25e-7,fatty acid desaturase 1,+-,++--,-+,0.5009386913845439,0.25104399923352566,-,0.502,0.2992201595494287,0.08903169,135,1,-0.0372,0.544
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,-+,NA,Filtered_Out,0.2511237809368194,0.7488762190631806,+,0.502,0.29908216282738853,0.5022475618736388,135,1,-0.0372,0.544
AP3B1,3.15e-7,adaptor related protein complex 3 subunit beta 1,--,++--,--,0.7749980874996661,0.2536458126794016,-,0.507,0.29474230718876726,0.17873515,136,1,-0.0372,0.544
PCNP,2.33e-7,PEST proteolytic signal containing nuclear protein,-+,+-+-,-+,0.26497762152062543,0.2541208220965753,-,0.508,0.29392975270101457,0.023876479,137,1,-0.0372,0.544
INPP4B,3.71e-7,inositol polyphosphate-4-phosphatase type II B,-+,+-+-,-+,0.4590454237421241,0.254734258296921,-,0.509,0.2928826487371066,0.040038563,137,1,-0.0372,0.544
PCDHA2,4.57e-8,protocadherin alpha 2,--,++--,Filtered_Out,0.6918025692348809,0.2559695934827097,-,0.512,0.290781625613907,0.056372446,138,1,-0.0372,0.544
CCDC36,6.57e-7,coiled-coil domain containing 36,-+,+++-,Filtered_Out,0.2561202130744094,0.8607349660923985,+,0.512,0.29052614988058667,0.232396459,138,1,-0.0372,0.544
MR1,6.25e-8,"major histocompatibility complex, class I-related",++,++--,--,0.35997483998924507,0.25758930495849697,-,0.515,0.28804217706878993,0.079773764,139,1,-0.0372,0.544
MEGF11,1.78e-10,multiple EGF like domains 11,+-,+++-,Filtered_Out,0.261170944655453,0.8230991845577198,+,0.522,0.2820451444347079,0.281680907,141,1,-0.0372,0.544
DCDC1,7.46e-9,doublecortin domain containing 1,+-,++--,Filtered_Out,0.26390606404055794,0.6076898448934996,+,0.528,0.2775206347711609,0.026863188,142,1,-0.0372,0.544
DCDC5,2.49e-9,doublecortin domain containing 1,+-,++--,Filtered_Out,0.26390606404055794,0.6076898448934996,+,0.528,0.2775206347711609,0.026863188,142,1,-0.0372,0.544
CACNA2D1,2.52e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,+--+,--,0.8356813307045352,0.2738573730222999,-,0.548,0.2614455664665222,0.227007022,147,1,-0.0372,0.544
STK19,7.06e-7,serine/threonine kinase 19,+-,--+-,++,0.27480979089980856,0.6310301400121227,+,0.55,0.25993780266607697,0.105198502,148,1,-0.0372,0.544
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,--,++-+,Filtered_Out,0.6430266905859594,0.274863231154186,-,0.55,0.2598533567983354,0.18027989568409913,148,1,-0.0372,0.544
GTF2IRD1,2.15e-8,GTF2I repeat domain containing 1,--,--++,-+,0.8355267064137555,0.27648282276534375,-,0.553,0.2573018495631365,0.107730008,149,1,-0.0372,0.544
PSORS1C1,1.74e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.25585003660294187,0.5548172602171775,149,1,-0.0372,0.544
FAM172A,7.75e-10,family with sequence similarity 172 member A,--,+--+,NA,0.7802831692767511,0.2781519330602499,-,0.556,0.2546879218514333,0.2266093761804299,150,1,-0.0372,0.544
TCAIM,1.4e-7,"T cell activation inhibitor, mitochondrial",-+,+++-,--,0.5828874772462819,0.2782925985768739,-,0.557,0.2544683482713481,0.059828325,150,1,-0.0372,0.544
RBMS3,7.31e-7,RNA binding motif single stranded interacting protein 3,--,+-+-,Filtered_Out,0.5606766627433999,0.2791623969459691,-,0.558,0.25311308572405977,0.06172529,150,1,-0.0372,0.544
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,-+,+-+-,++,0.2827382618406666,0.8335242802057159,+,0.565,0.2475854205303746,0.263553975,152,1,-0.0372,0.544
ZNF35,4.66e-7,zinc finger protein 35,--,++--,--,0.7795292830891168,0.2856726395835707,-,0.571,0.24310135669700803,0.203533018,154,1,-0.0372,0.544
FNIP2,7.22e-7,folliculin interacting protein 2,-+,+--+,NA,0.292424993396712,0.8179383765982716,+,0.585,0.23295551556319483,0.167439434,157,1,-0.0372,0.544
APOPT1,9.26e-9,"apoptogenic 1, mitochondrial",+-,-+-+,NA,0.6500928698314085,0.2925053171113386,-,0.585,0.23283623931567993,0.21492512868701327,157,1,-0.0372,0.544
RAB27B,1.39e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.29354797283861256,0.6653460082049024,+,0.587,0.23129091872996485,0.146900342,158,1,-0.0372,0.544
SPPL3,2.85e-10,signal peptide peptidase like 3,-+,+---,NA,0.7583997092838116,0.2955325513393084,-,0.591,0.22836468125593165,0.078087774,159,1,-0.0372,0.544
TAL1,5.73e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.29934604165146556,0.4676434421863725,+,0.599,0.2227964846313051,0.089993282,161,1,-0.0372,0.544
DCC,2.57e-14,DCC netrin 1 receptor,++,--+-,Filtered_Out,0.7512624288221804,0.3015462613859994,-,0.603,0.21961605594123615,0.088550193,162,1,-0.0372,0.544
GPC5,1.35e-7,glypican 5,+-,++--,++,0.5782451891204754,0.3082935689582198,-,0.617,0.2100055389513485,0.026207921,166,1,-0.0372,0.544
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.20565576284124096,0.6227937379118409,168,1,-0.0372,0.544
USP3,2.49e-6,ubiquitin specific peptidase 3,--,++--,-+,0.43101677148172785,0.31239150730050935,-,0.625,0.20427078573338234,0.012310163,168,1,-0.0372,0.544
FCF1,4.33e-8,FCF1 rRNA-processing protein,--,++-+,Filtered_Out,0.32264258138360014,0.5458707659814248,+,0.645,0.1902483206396786,0.050312127,174,1,-0.0372,0.544
RHOBTB1,1.57e-6,Rho related BTB domain containing 1,-+,++-+,+-,0.3248135136072877,0.6864725814707376,+,0.65,0.1873359149153145,0.185130712,175,1,-0.0372,0.544
NRD1,2.66e-8,nardilysin convertase,++,+-+-,--,0.7461131604899267,0.3272177144236939,-,0.654,0.1841331975145664,0.208049813,176,1,-0.0372,0.544
RAB3B,1.61e-6,"RAB3B, member RAS oncogene family",--,-+--,++,0.7746475822081327,0.3303086925182878,-,0.661,0.18005000144977498,0.185725844,178,1,-0.0372,0.544
PSORS1C2,2.98e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.17510208233342256,0.6681868396140915,180,1,-0.0372,0.544
ACTL8,6.06e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.17416689951150835,0.6696272220021248,180,1,-0.0372,0.544
ZKSCAN3,1.16e-8,zinc finger with KRAB and SCAN domains 3,+-,-+-+,Filtered_Out,0.3348153055116131,0.7163204711324127,+,0.67,0.1741647015282267,0.064166739,180,1,-0.0372,0.544
C1QTNF7,2.61e-6,C1q and TNF related 7,-+,--++,Filtered_Out,0.7380493648085111,0.3434395895930562,-,0.687,0.16311964784197605,0.09849303,185,1,-0.0372,0.544
BSN,1.61e-6,bassoon presynaptic cytomatrix protein,++,--++,++,0.4468842474404436,0.34471895242203043,-,0.689,0.1615048430457482,0.022926033,185,1,-0.0372,0.544
KIF15,3.68e-8,kinesin family member 15,+-,++-+,Filtered_Out,0.3450933469231632,0.7581806962136513,+,0.69,0.16103341775508004,0.141769699,186,1,-0.0372,0.544
ANKS1B,1.5e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--+-,-+,0.6392098950786227,0.3492359784361104,-,0.698,0.15585102579909774,0.157922285,188,1,-0.0372,0.544
PHF2,2.32e-6,PHD finger protein 2,--,-+++,+-,0.3500476073441861,0.5025443907328492,+,0.7,0.15484289084046488,0.043558052,188,1,-0.0372,0.544
FHIT,2.74e-7,fragile histidine triad,-+,++--,+-,0.35340323310012445,0.8796066080946764,+,0.707,0.1506994860155262,0.183554877,190,1,-0.0372,0.544
C7orf72,8.26e-7,spermatogenesis associated 48,--,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.14020035980631074,0.7241018218849218,195,1,-0.0372,0.544
PCDHA5,4.3e-7,protocadherin alpha 5,++,---+,Filtered_Out,0.7488299393498272,0.36401236586806784,-,0.728,0.13785386701376134,0.197965233,196,1,-0.0372,0.544
ESR2,2.67e-9,estrogen receptor 2,+-,-+--,Filtered_Out,0.7980660931457685,0.36414585981800857,-,0.728,0.13769462775934896,0.261188279,196,1,-0.0372,0.544
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.3710090010252853,0.6075303592941057,+,0.742,0.1295855582029316,0.24670487489238185,200,1,-0.0372,0.544
LPIN3,1.01e-6,lipin 3,+-,-+++,Filtered_Out,0.3725048198154428,0.8217549887772357,+,0.745,0.12783810790752317,0.278767691,200,1,-0.0372,0.544
SLC44A4,7.98e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.11934796438835814,0.7597173341155048,204,1,-0.0372,0.544
PPID,2.41e-6,peptidylprolyl isomerase D,-+,++-+,-+,0.3806408746896016,0.6556743609862078,+,0.761,0.11845458165935023,0.195098876,205,1,-0.0372,0.544
PPP6C,1.1e-6,protein phosphatase 6 catalytic subunit,++,++--,-+,0.6468302332205588,0.38226457486252385,-,0.765,0.11660595129365688,0.068832584,206,1,-0.0372,0.544
PRR34,5.59e-8,PRR34 long non-coding RNA,--,-+-+,Filtered_Out,0.3838084118643334,0.48248404905367964,+,0.768,0.11485551547322931,0.031395216,206,1,-0.0372,0.544
IQCJ-SCHIP1,1.37e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.510640873961665,0.3846563607833974,-,0.769,0.11389708588985017,0.058049956,207,1,-0.0372,0.544
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.10550422221726499,0.7843244936307694,211,1,-0.0372,0.544
GRM8,1.8e-12,glutamate metabotropic receptor 8,++,----,+-,0.8043428839030831,0.3922797563748097,-,0.785,0.10537410742636047,0.233573961,211,1,-0.0372,0.544
AREL1,3.04e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.3942768128154389,0.43081080710076414,+,0.789,0.10316876711166006,0.089227554,212,1,-0.0372,0.544
BTN3A3,6.6e-8,butyrophilin subfamily 3 member A3,++,+++-,++,0.3961955143801571,0.9071006637287146,+,0.792,0.10106045007183852,0.302684086,213,1,-0.0372,0.544
VPS41,1.94e-6,VPS41 subunit of HOPS complex,-+,+--+,-+,0.7857432772746831,0.40114080611648634,-,0.802,0.09567316142740323,0.203807678,216,1,-0.0372,0.544
EMILIN3,3.37e-9,elastin microfibril interfacer 3,++,--++,--,0.4060738705569088,0.6759998369484285,+,0.812,0.09036495928833593,0.17598483982501012,218,1,-0.0372,0.544
PCDHA7,2.25e-6,protocadherin alpha 7,-+,+--+,NA,0.539757583426315,0.41031445167894764,-,0.821,0.08585319082050405,0.045500336,221,1,-0.0372,0.544
LRP1B,2.73e-9,LDL receptor related protein 1B,+-,+--+,-+,0.5105593461354287,0.4107806963487158,-,0.822,0.08535997755637395,0.077533801,221,1,-0.0372,0.544
CSMD1,3.31e-7,CUB and Sushi multiple domains 1,-+,+-++,+-,0.4156397789693485,0.6116691259016068,+,0.831,0.08025289913672001,0.143208677,224,1,-0.0372,0.544
ZDHHC21,7.5e-9,zinc finger DHHC-type containing 21,++,+---,-+,0.4691603491397971,0.4158133546770716,-,0.832,0.08007157088116076,0.039439474,224,1,-0.0372,0.544
HLA-DQA1,6.06e-7,"major histocompatibility complex, class II, DQ alpha 1",--,++-+,NA,0.7507924966917776,0.42115351840843007,-,0.842,0.07452957110239894,0.302012833,227,1,-0.0372,0.544
MOB4,6.09e-7,"MOB family member 4, phocein",-+,++--,NA,0.4229678659466984,0.7885657033536009,+,0.846,0.07266263027573121,0.252146708,228,1,-0.0372,0.544
HTT,8.85e-7,huntingtin,++,--++,NA,0.4232339298680942,0.4696099475697735,+,0.846,0.07238952734147831,0.057434382,228,1,-0.0372,0.544
SIM1,1.47e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.06794926283870259,0.8551666132836557,230,1,-0.0372,0.544
ANKHD1,2.08e-6,ankyrin repeat and KH domain containing 1,--,-++-,Filtered_Out,0.7262366632936553,0.4289023553725639,-,0.858,0.06661157310627516,0.154516459,231,1,-0.0372,0.544
ANKK1,5.17e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.0664926577651619,0.8580396207211936,231,1,-0.0372,0.544
CNTN5,3.66e-7,contactin 5,-+,+-++,Filtered_Out,0.4354409187957952,0.6873511516453252,+,0.871,0.06004076664926198,0.155386279,234,1,-0.0372,0.544
TTC12,8.38e-9,tetratricopeptide repeat domain 12,+-,+++-,Filtered_Out,0.5624059373942684,0.4367381033570008,-,0.873,0.058748920599255634,0.118917823,235,1,-0.0372,0.544
PLA2R1,3.98e-7,phospholipase A2 receptor 1,--,-+++,Filtered_Out,0.8345824794321145,0.4386156278654549,-,0.877,0.05688590281572423,0.4117065090237243,236,1,-0.0372,0.544
NEGR1,3.55e-15,neuronal growth regulator 1,++,+--+,++,0.4389873502084909,0.7056985267892477,+,0.878,0.056517998476134736,0.101887054,236,1,-0.0372,0.544
TYR,6.97e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.05349693274191938,0.8841034132673105,238,1,-0.0372,0.544
DENND1B,1.45e-8,DENN domain containing 1B,++,+++-,+-,0.44327477103558394,0.558428798124564,+,0.887,0.05229699018495189,0.133111052,238,1,-0.0372,0.544
CDH9,9.7e-7,cadherin 9,-+,--++,+-,0.44488681387610496,0.7582875450838871,+,0.89,0.050720470572041584,0.085973372,239,1,-0.0372,0.544
SGCZ,9.76e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.6807968119101475,0.4499077341503011,-,0.9,0.045846545355988304,0.087884273,242,1,-0.0372,0.544
NICN1,5.99e-7,nicolin 1,+-,--++,--,0.7096274846453607,0.4570270011308528,-,0.914,0.03902814541337008,0.087445055,246,1,-0.0372,0.544
PCDHA6,6.79e-7,protocadherin alpha 6,++,-+--,Filtered_Out,0.6900875343580566,0.4633569818057024,-,0.927,0.03305429303403735,0.162243976,249,1,-0.0372,0.544
ITGB6,2.03e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.03125363741565829,0.9305642469942957,250,1,-0.0372,0.544
CNTNAP5,3.89e-9,contactin associated protein like 5,--,+-++,Filtered_Out,0.47171004211138806,0.6669680616493112,+,0.943,0.025294882410563775,0.29219678,254,1,-0.0372,0.544
PAX5,6.67e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.023995534294198005,0.9462468912580275,255,1,-0.0372,0.544
ZDHHC5,3.47e-8,zinc finger DHHC-type containing 5,++,---+,+-,0.5940290492902903,0.47382926687603,-,0.948,0.023348122178455385,0.183126716,255,1,-0.0372,0.544
GRM5,6.21e-17,glutamate metabotropic receptor 5,++,+---,Filtered_Out,0.47447416995780806,0.6663216552139392,+,0.949,0.022757429617241712,0.275853542,255,1,-0.0372,0.544
CELF4,8.75e-10,CUGBP Elav-like family member 4,+-,--++,-+,0.7215948678612076,0.47821988180051284,-,0.956,0.019342376561362312,0.132750755,257,1,-0.0372,0.544
ESRRG,1.31e-7,estrogen related receptor gamma,++,+---,-+,0.49414650976276386,0.6189036810521332,+,0.988,0.005114272116876906,0.165959054,266,1,-0.0372,0.544
ZSCAN26,8.51e-12,zinc finger and SCAN domain containing 26,-+,+-++,-+,0.5852092239690256,0.7925859204683237,+,1,-0,0.38662191,269,1,-0.0372,0.544
TMEM161B,4.77e-14,transmembrane protein 161B,++,++--,+-,0.6573082695920429,0.7513101703309569,+,1,-0,0.20461888,269,1,-0.0372,0.544
PGBD1,5.95e-14,piggyBac transposable element derived 1,+-,++--,-+,0.6956451009789464,0.6319138546648054,-,1,-0,0.19585092,269,1,-0.0372,0.544
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+,++--,-+,0.6423644313594953,0.522890801294585,-,1,-0,0.225683521,269,1,-0.0372,0.544
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,++,-+--,Filtered_Out,0.6032398480931459,0.5451126252153298,-,1,-0,0.195671465,269,1,-0.0372,0.544
LIN28B,6.57e-10,lin-28 homolog B,++,+---,Filtered_Out,0.6197935893091508,0.6457677243389757,+,1,-0,0.339524072,269,1,-0.0372,0.544
NRG1,9.64e-10,neuregulin 1,++,----,++,0.6766572865811683,0.6542904528310897,-,1,-0,0.380378559,269,1,-0.0372,0.544
GPC6,1.6e-9,glypican 6,-+,++--,-+,0.6753665033838601,0.7719137610420705,+,1,-0,0.423006461,269,1,-0.0372,0.544
XRCC3,3.79e-9,X-ray repair cross complementing 3,--,+-++,Filtered_Out,0.6581727083049603,0.6036652783781731,-,1,-0,0.552176715,269,1,-0.0372,0.544
SDK1,9.19e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.712756212682716,0.5183613541999131,-,1,-0,0.355373691,269,1,-0.0372,0.544
FADS2,1.94e-8,fatty acid desaturase 2,+-,-+--,+-,0.6572696636281296,0.7462298919491963,+,1,-0,0.212055354,269,1,-0.0372,0.544
NKAPL,3.84e-8,NFKB activating protein like,-+,-+--,Filtered_Out,0.6237665754983587,0.7767907209359524,+,1,-0,0.7583250157414522,269,1,-0.0372,0.544
TCTEX1D1,6.7e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.6990641195350439,0.6239536461353667,-,1,-0,0.386729694,269,1,-0.0372,0.544
ELAVL2,9e-8,ELAV like RNA binding protein 2,++,---+,-+,0.6030568576606747,0.7310430704028437,+,1,-0,0.270125375,269,1,-0.0372,0.544
SCAI,1.19e-7,suppressor of cancer cell invasion,-+,+--+,NA,0.604206607529653,0.6239767288659571,+,1,-0,0.255861904,269,1,-0.0372,0.544
PLCG1,2.94e-7,phospholipase C gamma 1,-+,--++,-+,0.8442589922795797,0.501527981765808,-,1,-0,0.222152988,269,1,-0.0372,0.544
TMEM67,3.38e-7,transmembrane protein 67,+-,+++-,Filtered_Out,0.5173055002911597,0.6726156849590675,+,1,-0,0.344522806,269,1,-0.0372,0.544
ASIC2,3.77e-7,acid sensing ion channel subunit 2,++,--++,Filtered_Out,0.6697684979090406,0.5248101255885336,-,1,-0,0.264999577,269,1,-0.0372,0.544
HMGN4,1.07e-6,high mobility group nucleosomal binding domain 4,++,++--,-+,0.5717950878943141,0.5359774697233627,-,1,-0,0.220572436,269,1,-0.0372,0.544
IK,2.32e-6,IK cytokine,++,-+++,+-,0.7015382427415038,0.7083964901589749,+,1,-0,0.17865018,269,1,-0.0372,0.544
ANKHD1-EIF4EBP3,2.53e-6,ANKHD1-EIF4EBP3 readthrough,-+,-+--,NA,0.5240094875165288,0.6547679763866646,+,1,-0,0.302790353,269,1,-0.0372,0.544
