gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
EGLN2,+++---+-,0.001376311,3.0164390213720704e-4,0.9310376014338488,1,6.032878042744141e-4
ZNF43,--+-+-++,0.013633427,0.16658318114631096,0.11111596906529794,-1,0.22223193813059589
SCAMP3,-------+,0.030105524,0.9584184167012786,0.06518611006627302,-1,0.13037222013254604
CCHCR1,-+++--++,0.056325281,0.06522077240667215,0.37043162689127085,1,0.1304415448133443
SFRS11,+--++++-,0.00494897,0.09269542552459843,0.09460649101690131,1,0.18539085104919686
RBMX,--+-+-++,0.005576873,0.6295434660045316,0.037222639383067864,-1,0.07444527876613573
ZDHHC5,++------,0.064776592,0.08853528040670713,0.9002154245857354,1,0.17707056081341427
WNT5B,++++--+-,0.005257491,0.0020605046333657807,0.9981078004097705,1,0.0041210092667315614
MLC1,+--++-++,0.003863296,0.08093828052117903,0.3987177095223712,1,0.16187656104235806
KIAA1324,++-++-+-,0.015042228,0.01779951138693713,0.621543084643901,1,0.03559902277387426
C3orf10,-+---+-+,0.078372004,0.4919311122877315,0.12985301837821273,-1,0.25970603675642545
FLRT1,--------,0.197905056,0.5647413369001152,0.46256713776492386,-1,0.9251342755298477
ZNF721,++-+++++,0.113424532,0.6838326356876754,0.15797864938145717,-1,0.31595729876291434
VEZF1,--+-++-+,0.030029588,0.810373959761054,0.001954504115143303,-1,0.003909008230286606
RAPGEF4,+---++++,0.036238951,0.9847808389999353,0.021908912312579798,-1,0.043817824625159596
PPP1R9A,++-+++-+,0.026641573,0.08737431760293125,0.8717444011465648,1,0.1747486352058625
RND3,+-+-----,0.074138858,0.08648935312744715,0.8561936632119048,1,0.1729787062548943
STOML2,++----++,0.032987734,0.5329225881230596,0.13573117357108458,-1,0.27146234714216916
SNX29,-++-++++,0.052864888,0.6245981715824418,0.08296127863557973,-1,0.16592255727115945
IFT88,+-++++++,0.082298408,0.6601391616696181,0.21133792392599934,-1,0.4226758478519987
ERICH1,++-++--+,0.014743539,0.04820667316947502,0.18075115776474418,1,0.09641334633895005
LAMB1,++-+--+-,0.007052247,0.0076256497841602575,0.775859468392845,1,0.015251299568320515
FARP1,++++---+,0.074754775,0.02606524869322343,0.9806608543944437,1,0.05213049738644686
HRK,+---+-++,0.006321067,0.8117649584713089,0.007313518856572141,-1,0.014627037713144282
OBFC2B,+-++++-+,0.001139232,0.11780106264062953,0.3113845345016946,1,0.23560212528125907
HIATL1,+-+--+++,0.028611049,0.25567914948887016,0.24566821437430747,-1,0.49133642874861494
CPD,--+-++-+,0.020384176,0.763514459839401,0.004485510064498101,-1,0.008971020128996202
POMZP3,-----+++,0.026343352,0.9933240798444011,0.025266035589871633,-1,0.05053207117974327
IGSF9B,+-+++---,0.001521629,0.006501667650642693,0.7268980752331831,1,0.013003335301285387
ODF2,+-+---+-,0.004696348,0.001241565834003953,0.8331192647568737,1,0.002483131668007906
NECAB2,++-+----,0.075646067,0.006085985525338486,0.9948475451881057,1,0.012171971050676971
WDR6,+++---+-,0.01041573,0.028426444920240275,0.9095837183570619,1,0.05685288984048055
MYOM2,+-+-----,0.027795131,0.048273070900043624,0.9494889633863447,1,0.09654614180008725
PTPN12,-----+++,0.005727154,0.9993939044102271,5.443988138751516e-4,-1,0.0010887976277503032
CXXC4,+---++-+,0.001364981,0.5681673373693992,0.0016519603936259906,-1,0.003303920787251981
ZSCAN21,+-+-+---,0.020557959,0.011252165793277421,0.6082164834178372,1,0.022504331586554842
PLSCR3,-+-+-++-,0.005059082,0.2358477614879188,0.10370409113037563,-1,0.20740818226075125
C1orf114,-+-+++--,0.007166199,0.026628854325318654,0.3589059973974791,1,0.05325770865063731
GSTM2,-----+--,0.010684457,0.9534509791350353,0.015339590303288669,-1,0.030679180606577337
ZSWIM6,--+-++--,0.005168071,0.08080385143532215,0.2052974832244815,1,0.1616077028706443
JAK1,-+-++--+,0.004722097,0.14426110474475476,0.02818015416341032,-1,0.05636030832682064
C19orf25,+-+++-+-,0.006357865,0.0171014985588795,0.8708701090848764,1,0.034202997117759
ZCCHC10,--+-+-++,0.013427903,0.4146284570917305,0.004648792341057986,-1,0.009297584682115972
DDX21,++---+-+,0.024910487,0.5270712783571839,0.114101718068863,-1,0.228203436137726
GAL3ST1,--+-+-++,0.009920037,0.44039439387955837,0.031697713950811154,-1,0.06339542790162231
PER2,+++--++-,0.001269476,0.01625158854092477,0.1671941367959919,1,0.03250317708184954
BPTF,-+++-++-,0.038106648,0.07846632575141145,0.32803823460131176,1,0.1569326515028229
RSC1A1,-+-++---,0.004061798,0.005855673718094999,0.9735309859323225,1,0.011711347436189998
BBOX1,+-----++,0.007297191,0.26999789040903727,0.4046774278634729,1,0.5399957808180745
MAPK8IP2,++++----,0.0103397,0.0016170877549659675,0.999841823698889,1,0.003234175509931935
C9orf24,-+----+-,0.035924345,0.6975527748044316,0.18408449337348087,-1,0.36816898674696175
MYEF2,---+++-+,0.002047566,0.8202710835041105,0.002367411810298469,-1,0.004734823620596938
C22orf32,-++---+-,0.014842228,0.14284095187054427,0.4733107831264523,1,0.28568190374108854
FUS,++-+-+++,0.023649532,0.3107128388300686,0.4600757675005196,1,0.6214256776601372
YY1,++-+----,0.027651966,8.830206772716786e-4,0.9984520112929675,1,0.0017660413545433572
TUBB,+---+---,0.094447753,0.40853552871125404,0.3365641708896535,-1,0.673128341779307
APEX1,--------,0.029448876,0.8523145125078002,0.15597211593208757,-1,0.31194423186417514
SUCLG1,-+-----+,0.038240824,0.3409153445626583,0.4129036912714609,1,0.6818306891253166
NECAB1,++-----+,0.027422097,0.6473149885951983,0.03993563065521721,-1,0.07987126131043441
MYBL2,+------+,0.041975187,0.3966401564654584,0.3078059328927118,-1,0.6156118657854236
PABPC1L2B,++-----+,0.002464513,0.48923032676551437,0.1639755908529765,-1,0.327951181705953
CCT6A,++-+++-+,0.016667416,0.45802844197376574,0.05433752409514064,-1,0.10867504819028127
ARL16,+-+-++++,0.029039139,0.40243915061623514,0.22140958122689686,-1,0.4428191624537937
THOP1,++++--+-,0.007332959,0.009658295676475886,0.9868999382750345,1,0.019316591352951773
NDUFB3,-+----++,0.021809738,0.7721215821678482,0.0499396901888565,-1,0.099879380377713
SLC35F3,++--+---,0.012528745,0.1270649157199799,0.288067487065515,1,0.2541298314399598
CX3CL1,+--+--+-,0.036913202,0.06731250062191202,0.8962716935061392,1,0.13462500124382404
NUCKS1,--+--+++,0.024274438,0.9515247869220956,0.0014299712289786571,-1,0.0028599424579573143
CDYL,+----+-+,0.024888109,0.9268487724403857,0.00791920959506101,-1,0.01583841919012202
MFSD1,-----+-+,0.063348034,0.9177192298067401,0.0446916816738921,-1,0.0893833633477842
SIAE,-+---+-+,0.001895974,0.03978053823644125,0.141090189057663,1,0.0795610764728825
ADRBK2,-+-++--+,0.016167884,0.05921597527290953,0.2932364429580536,1,0.11843195054581906
DYNC2H1,--+--+++,0.028026404,0.7960092113873012,0.03630410698369169,-1,0.07260821396738339
CEP110,+-+++---,0.024003371,0.11950885774832494,0.2951411112859434,1,0.23901771549664988
NUDT11,-+-+---+,0.087791386,0.03114804998743474,0.8567686455080239,1,0.06229609997486948
C10orf128,--+-++--,0.028956273,0.7830133942749847,0.05007156495132623,-1,0.10014312990265246
FUBP3,-+++-+--,0.011962921,0.014635745808574655,0.823377663058319,1,0.02927149161714931
FLYWCH2,+-+-----,0.07198324,0.17987886322333096,0.6072605341178337,1,0.35975772644666193
C20orf30,--+----+,0.007231367,0.5461284703409899,0.02746598502976252,-1,0.05493197005952504
EME2,-------+,0.169243727,0.5260888034230629,0.2719352422444468,-1,0.5438704844888936
ACTL6A,--+--+-+,0.026830337,0.6724313743886265,0.004637699017524076,-1,0.009275398035048153
CHCHD3,------++,0.010098408,0.9893356135803907,0.001330852728289189,-1,0.002661705456578378
ZNF511,-++---+-,0.003149719,0.4617356664424111,0.10248156407785243,-1,0.20496312815570486
METTL1,+-+-+---,0.014813296,0.0059718560153516126,0.8828427602897847,1,0.011943712030703225
TMEM59,------++,0.060527622,0.6914752315755561,0.1884011459167569,-1,0.3768022918335138
LILRB3,++-----+,0.01251985,0.04126994532220733,0.9311771749610427,1,0.08253989064441467
BTNL9,++-+---+,0.016175936,0.007070976570302252,0.9126131035358587,1,0.014141953140604504
VBP1,----+-++,0.024921161,0.9950807849365378,0.003193993215420651,-1,0.006387986430841302
MAP2K7,+-+++-+-,0.006479494,0.028547880834489812,0.6787424843410215,1,0.057095761668979624
LRRC56,++----+-,0.002993071,0.0010960508877082104,0.9009805642503096,1,0.002192101775416421
INTS12,-+---+-+,0.016264419,0.7015385324216297,0.09080844665737185,-1,0.1816168933147437
ARHGEF7,--+--+--,0.065273408,0.24836200536899164,0.17127332488489946,-1,0.34254664976979893
HSPA9,+-+-+-++,0.025521723,0.6769251111581001,0.012942900873834871,-1,0.025885801747669742
C9orf82,+----+-+,0.032968914,0.7354673754552536,0.15493896318881675,-1,0.3098779263776335
HMP19,-+----++,0.033581742,0.7669390773244756,0.0949926180413635,-1,0.189985236082727
FRMPD3,++-+++++,0.026172566,0.45525786611628977,0.30063907878353213,-1,0.6012781575670643
BMS1,++++----,0.046014419,0.0016591313943331452,0.9997652524512055,1,0.0033182627886662905
ABCB10,-+----++,0.011320693,0.8997112596128506,0.07238015254846708,-1,0.14476030509693416
FAM36A,+-+-++++,0.017363109,0.9348657564196958,0.007252764877270315,-1,0.01450552975454063
EPHX2,-++----+,0.040617509,0.15953727834809645,0.5453830678838015,1,0.3190745566961929
HDAC6,-++-+-+-,0.011638296,0.05327008481198896,0.04942633879536606,-1,0.09885267759073212
RPS6KA4,+-+-+++-,0.001202996,0.02306828399796158,0.23051341819501603,1,0.04613656799592316
KATNB1,-+------,0.084457959,0.063041710233442,0.8774516317663157,1,0.126083420466884
CUGBP2,+--+--+-,0.016642978,0.02888764736823455,0.6363948412548475,1,0.0577752947364691
FAM133A,-+-++--+,0.013057022,0.2089219055976492,0.15555550976845187,-1,0.31111101953690373
DHX38,+++--+--,0.015858989,0.0300040031803365,0.45045625288062496,1,0.060008006360673
GNAI3,+-++---+,0.009694757,0.01334388396290415,0.9207833644510499,1,0.0266877679258083
MBD6,--++----,0.031744101,0.013731158835864421,0.8603117331638991,1,0.027462317671728843
CD2BP2,---+--+-,0.037530805,0.21687436501504748,0.4938149954379461,1,0.43374873003009495
FABP7,+---++--,0.003021816,0.9037682478505682,0.004561813531455959,-1,0.009123627062911917
PSME1,--+---++,0.036714888,0.8545273905477959,0.09851234395615857,-1,0.19702468791231714
GTF2H1,------++,0.055346255,0.7909782477410225,0.16571922749479398,-1,0.33143845498958796
SCPEP1,+-++----,0.066376592,0.005528475396141293,0.9926205785282931,1,0.011056950792282586
REV1,++-+----,0.019864981,0.13557063957718601,0.6914754131148468,1,0.27114127915437203
MOSPD3,+-+++++-,0.062994476,0.718318086865255,0.18180365159575973,-1,0.36360730319151946
KIAA0776,---+++-+,0.015388764,0.9590772983402095,0.001339277421524764,-1,0.002678554843049528
EDC3,-+++--+-,0.051614045,0.010809898046602512,0.9421876688697591,1,0.021619796093205024
ZKSCAN1,+-++++-+,0.037034176,0.7506982074992619,0.057323483923325654,-1,0.11464696784665131
TM2D2,++----++,0.048737453,0.2705995332101248,0.2155108306070327,-1,0.4310216612140654
KCNQ2,++++--+-,0.005682491,4.997481969660022e-4,0.9649963807664846,1,9.994963939320043e-4
GSPT2,-+----+-,0.116659457,0.5727477706762886,0.2983005617644567,-1,0.5966011235289134
TRIM39,--++++--,0.049292322,0.3255241013648206,0.3378269253814073,1,0.6510482027296411
DSTN,++-----+,0.007808895,0.031239379919831826,0.19628776213600074,1,0.06247875983966365
PPARGC1B,-+++----,0.028489513,1.0424413266185475e-4,0.9981649860569376,1,2.084882653237095e-4
PEX5,+++---+-,0.017047378,0.011696093609847262,0.37814079894177627,1,0.023392187219694525
ARPC1A,++-----+,0.002616948,0.479412601469169,0.031421074273827086,-1,0.06284214854765417
DPY19L3,+--+++++,0.040091199,0.7633479143787267,0.16730745347686599,-1,0.33461490695373197
PLLP,--+-++++,0.014697846,0.6678683042802149,0.01654187953977202,-1,0.03308375907954404
ANKRD26,+----+-+,0.01165,0.8567288860336173,0.06586836389207437,-1,0.13173672778414874
SNAPC4,++-+----,0.00701779,0.00717760882851,0.9774606647414862,1,0.01435521765702
AGPAT1,--+++---,0.061097378,0.049081934634919736,0.8257241999745175,1,0.09816386926983947
FBXL3,+--+--++,0.001923596,0.0722688965351029,0.4636657065447348,1,0.1445377930702058
SSR2,-++---++,0.007062734,0.07208797325234954,0.14043142386577417,1,0.1441759465046991
ATXN7,+-+++-+-,0.004990449,0.029682200394305098,0.31896808355306405,1,0.059364400788610196
SNX32,+--++--+,0.012632959,0.10627537992841576,0.7854679424061848,1,0.21255075985683153
APLP1,+-+++---,0.064568258,0.01051465442802381,0.7720592905350461,1,0.02102930885604762
GJB1,--+-++-+,0.008254307,0.8274854822483644,0.006689297672926497,-1,0.013378595345852994
PCCB,---++--+,0.005702809,0.5711250168902864,0.08002465116938275,-1,0.1600493023387655
FYTTD1,+-+----+,0.013878652,0.24520131653440252,0.0758637595761548,-1,0.1517275191523096
PLXNB3,--++++-+,0.046711236,0.587956295351943,0.04119599803243035,-1,0.0823919960648607
RCN1,++-+--+-,0.040951404,0.03257481098973957,0.8728281827462062,1,0.06514962197947914
WWC1,+-++--+-,0.055459363,0.02217865553893927,0.7136189177711789,1,0.04435731107787854
FAM108C1,++++++++,0.030939326,0.512459141147491,0.42031104705072536,-1,0.8406220941014507
SCFD1,-+-++-++,0.031638764,0.7166182852131529,0.012869658206322881,-1,0.025739316412645763
NONO,--+-+-++,0.038456742,0.5903398055514965,0.041504550177758934,-1,0.08300910035551787
TRMT5,---+++++,0.00987088,0.9997172286206281,7.156829500483026e-5,-1,1.4313659000966052e-4
RPS27L,--+-+++-,0.074822566,0.8648566577274246,0.039948283444918443,-1,0.07989656688983689
CDCA7L,----+--+,0.025909551,0.7446273413840689,0.045037071247139654,-1,0.09007414249427931
RBMS1,+-+-+---,0.040217041,0.050734521017201266,0.24593441912172417,1,0.10146904203440253
LHX2,++-+-+++,0.042076779,0.24526935492432064,0.4298577904104103,1,0.4905387098486413
CAPZA1,+---++--,0.001636423,0.8194559734987421,8.826746924136938e-4,-1,0.0017653493848273877
RGS17,+-+---++,0.002685487,0.12157591610777103,0.021245094463902117,-1,0.042490188927804234
SNX7,++--+--+,0.004952247,0.11530506160368498,0.12899829342163677,1,0.23061012320736995
PLEKHM3,++++-++-,0.046902434,0.06244454375223325,0.8989534953957801,1,0.1248890875044665
UBTD1,-++-+-+-,0.011589981,0.03492921483116266,0.4983290876001922,1,0.06985842966232532
DAGLB,++++---+,0.097951873,0.030098992148539724,0.9306117084109231,1,0.06019798429707945
TMEM107,+--+---+,0.005929494,0.017584633911285334,0.8665142033501068,1,0.03516926782257067
PEG10,++-+-+++,0.046722659,0.7173434184988279,0.037454159035110235,-1,0.07490831807022047
CDK8,++--+--+,0.004023408,0.89366689114125,0.035267573536239494,-1,0.07053514707247899
OSBPL2,--+++++-,0.018208895,0.33296799566992585,0.42664152834114577,1,0.6659359913398517
RTF1,+-+-+--+,0.005300562,0.01567876247649877,0.5514672113664673,1,0.03135752495299754
HSF4,--+-+++-,0.016666667,0.7709655625357568,0.0896403920285944,-1,0.1792807840571888
ZFYVE28,++++----,0.016458989,1.926327834231658e-4,0.9999896990067079,1,3.852655668463316e-4
MEMO1,+-+-+---,0.004272191,0.6260939984104601,0.1313593124150598,-1,0.2627186248301196
GPR26,++-+---+,0.002796723,0.001727929662538397,0.8807471338744103,1,0.003455859325076794
COL5A2,++--+-+-,0.007485019,0.335265857254397,0.013334183573334478,-1,0.026668367146668957
SLC1A6,++-+-+++,0.08184897,0.6380168781977003,0.09916194526254944,-1,0.19832389052509888
FILIP1L,+----+--,0.062233427,0.5592328794040067,0.17892392353086234,-1,0.3578478470617247
GTF2A2,----+-++,0.011051217,0.983607714037508,0.010015219503765004,-1,0.02003043900753001
DIS3L2,+-++++++,0.045440356,0.3396620868752219,0.24772427075653874,-1,0.4954485415130775
CACNB3,++-+----,0.036758427,0.010014422308970095,0.9938653850538467,1,0.02002884461794019
WIPF2,--++----,0.048806086,0.025310620530962415,0.9761323660465223,1,0.05062124106192483
RPS6KA1,+-----+-,0.028890356,0.8068221160915509,0.0911100357500311,-1,0.1822200715000622
ZDHHC9,--+-++-+,0.005297753,0.6704135378791611,0.0034664014330594677,-1,0.006932802866118935
PLA2G12A,---+-+-+,0.090341854,0.4528244470322038,0.1028836501669639,-1,0.2057673003339278
NCKAP1,-+---+-+,0.028719569,0.1764283840299127,0.038085565643110185,-1,0.07617113128622037
CCNA1,--------,0.142932116,0.4851822283528125,0.45790538322857166,-1,0.9158107664571433
BRD2,+--++--+,0.003897472,0.07906933901317824,0.6995826234903031,1,0.15813867802635648
DEPDC5,++-+----,0.016374532,0.023008527882301216,0.928471376884875,1,0.04601705576460243
SFRS2IP,--+++++-,0.014945037,0.4430070456548649,0.07632227374087712,-1,0.15264454748175424
FSD1,+++++---,0.00118221,6.408169490708013e-5,0.996438827969729,1,1.2816338981416027e-4
CYP4X1,-+-----+,0.089605993,0.312984598972433,0.4785280916577795,1,0.625969197944866
AHNAK,+-+-+---,0.007452341,0.0014995307335113068,0.9949494594735084,1,0.0029990614670226136
UCP2,+----+-+,0.011937547,0.7913353487450658,0.0351770763451245,-1,0.070354152690249
SALL3,--+---+-,0.07688764,0.08953166186949947,0.6957957206419689,1,0.17906332373899894
MEGF10,+---++++,0.006350468,0.9973450873344144,2.203650374837588e-4,-1,4.407300749675176e-4
LOC642891,+++---+-,0.019836798,0.026510860600343602,0.8250538665149427,1,0.053021721200687204
MYT1L,++-----+,0.010057022,0.050285471309658235,0.07033830499965432,1,0.10057094261931647
FAM19A2,-+-+-+-+,0.002104213,0.08991779625828097,0.4434341187175465,1,0.17983559251656195
C11orf57,+-+-++-+,0.026802715,0.5394591550616017,0.027502030725991836,-1,0.05500406145198367
KSR2,++-+----,0.003526404,2.9755538802335153e-4,0.9507525475368042,1,5.951107760467031e-4
DERA,----+-++,0.012331648,0.7720051486579799,0.014438793970918157,-1,0.028877587941836314
PRR3,+-+--+--,0.029945974,0.029329872754046703,0.8317212880333187,1,0.05865974550809341
POMGNT1,-++-+-+-,0.019625375,0.14484455934906787,0.1751559840864282,1,0.28968911869813574
SCRIB,-++++-++,0.069381554,0.5067727880387896,0.4001778263640282,-1,0.8003556527280564
PID1,-+-----+,0.019262921,0.6702918539664983,0.08108738963798715,-1,0.1621747792759743
RPP14,----+-++,0.014785019,0.9905088310309943,0.008035878124953594,-1,0.016071756249907188
C16orf52,++-+--+-,0.007043633,0.012369281626711777,0.2814483673586413,1,0.024738563253423555
ATP8B2,+--++-+-,0.007701779,0.060018588004382485,0.4666753921729681,1,0.12003717600876497
MAST4,++-+--+-,0.027320506,0.0013909395965506618,0.8416533689883557,1,0.0027818791931013237
BCL2L1,--+--+++,0.001006554,0.03695369078769929,0.1322487834346144,1,0.07390738157539858
NHEDC2,-----+-+,0.00812603,0.9693073550881203,0.004107671426939599,-1,0.008215342853879199
COPS3,-+--+-++,0.050126873,0.632787039190494,0.19148520008745365,-1,0.3829704001749073
TMCC3,+-+-+--+,0.010304775,0.34611664794353847,0.019865099437702156,-1,0.03973019887540431
POLA2,---+++--,0.02933839,0.14188969344328767,0.4021361156841251,1,0.28377938688657534
UHMK1,+----+-+,0.038165918,0.5795812059636668,0.09937414173183103,-1,0.19874828346366205
TF,--+-++-+,0.021078464,0.7778601111593879,0.005863115631328161,-1,0.011726231262656322
MPHOSPH9,-+--+-++,0.004756929,0.6596901757009315,0.003014679896274895,-1,0.00602935979254979
ZMYM4,+-+-++++,0.022171442,0.9651668717488147,0.0073503394485507564,-1,0.014700678897101513
HIPK2,--+-++-+,0.012982491,0.7911314140109487,7.510417383187173e-4,-1,0.0015020834766374346
CAMKV,++-+--++,0.003593539,0.33198349041623365,0.19092083965789322,-1,0.38184167931578644
FAIM,++--++++,0.021836985,0.7971881717278795,0.03217347288276502,-1,0.06434694576553004
ACTR5,-++++-++,0.044819007,0.16479311507238623,0.326445663325808,1,0.32958623014477245
CMIP,--++--+-,0.004534925,0.007840329615989454,0.3935757332684635,1,0.015680659231978908
GAS8,++++-+--,0.006322378,0.0012446452124760788,0.9984710386179648,1,0.0024892904249521576
DKK3,-+-+++-+,0.051020974,0.32664637178790995,0.04004059696604091,-1,0.08008119393208182
MYL9,+-+++++-,0.114181367,0.4300134601072864,0.4461288263137274,1,0.8600269202145728
SSSCA1,-+------,0.158468258,0.26139939204254803,0.6156525651117573,1,0.5227987840850961
HTATIP2,+---++-+,0.014579775,0.9889866890680007,0.0015829890103650837,-1,0.0031659780207301674
NUP62,+------+,0.049936049,0.10572968393000644,0.7322028431024705,1,0.21145936786001288
MAPK6,++------,0.026713577,0.03725326613155538,0.9137326204162263,1,0.07450653226311076
PLXNA3,-+++++--,0.120629775,0.0968167619727555,0.7550149900571461,1,0.193633523945511
HMX1,-----+--,0.025534644,0.38934714577703916,0.24328605615854437,-1,0.48657211231708875
MBNL1,--+++++-,0.048874157,0.22932569804973113,0.14824094645438185,-1,0.2964818929087637
OLIG1,--+-++++,0.016029307,0.6720184726267606,0.07952858006068102,-1,0.15905716012136203
GLCE,----+---,0.042747097,0.8690887347995813,0.1298142522848931,-1,0.2596285045697862
SPEF1,+++-----,0.0234603,0.0012608587676810519,0.9906659084476092,1,0.0025217175353621037
NDUFA3,++----+-,0.076844944,0.12336962190388069,0.724983742453513,1,0.24673924380776138
TTC15,-++++-+-,0.026996255,0.04117822054586266,0.6593903961987886,1,0.08235644109172532
ZNF254,--+++-++,0.004160581,0.7192512539246408,0.0036092434566721396,-1,0.007218486913344279
EID2B,+-+--+-+,0.02098736,0.10509481587231659,0.5828872894573585,1,0.21018963174463318
AKAP8L,+-++----,0.001337734,4.913412418080972e-4,0.9461109154504563,1,9.826824836161943e-4
SLC15A4,--+---+-,0.002951124,0.12006583038137633,0.14881674799155653,1,0.24013166076275266
MBD1,+-+----+,0.009673315,0.09490256826997112,0.7263301462955226,1,0.18980513653994224
NANP,---+-++-,0.031738109,0.9078746773053813,0.07359688661598694,-1,0.14719377323197388
BAALC,-----+++,0.023359082,0.9874050364685995,2.4397344709539248e-4,-1,4.8794689419078495e-4
BCKDK,--------,0.08433221,0.5850939825549275,0.39632902264719144,-1,0.7926580452943829
TAF7,-+---+-+,0.042603839,0.6637169815892197,0.10033070924965748,-1,0.20066141849931496
PDCD4,+-++-+-+,0.048163015000000003,0.05125156001340832,0.9004815787866332,1,0.10250312002681664
CYC1,------+-,0.066873502,0.8748155345746065,0.13433579505795773,-1,0.26867159011591546
CCDC21,----++-+,0.023503933,0.7627296180220581,0.04041697257949684,-1,0.08083394515899368
SLAIN1,--+-++-+,0.048894007,0.7779168185372367,0.005195332872127163,-1,0.010390665744254325
CEBPD,++++---+,0.016237547,0.012502285372073615,0.857532459060083,1,0.02500457074414723
PHYHD1,+-+++++-,0.065362828,0.6594838658912752,0.21182882412951187,-1,0.42365764825902374
ALDH3A2,----+--+,0.055793539,0.9617538654227626,0.02092308154277015,-1,0.0418461630855403
ZNF514,--+-++++,7.00094e-4,0.9895107678123595,2.59839415056122e-4,-1,5.19678830112244e-4
RGS11,--++-+++,0.015461985,0.5794045779605651,0.17774637511828983,-1,0.35549275023657967
ZBTB40,-++++--+,0.037306648,0.036793855523477796,0.7834011729773642,1,0.07358771104695559
BBC3,+---+---,0.063393633,0.3500264469228556,0.526525754410597,1,0.7000528938457112
B4GALT2,++++----,0.013480993,5.095343486121096e-4,0.9998007386969846,1,0.0010190686972242193
PRICKLE1,++++----,0.043609925,3.83709741087978e-4,0.9999920448915667,1,7.67419482175956e-4
CDK5,++------,0.091283427,0.05237272280552286,0.8250142595499625,1,0.10474544561104572
USO1,----+--+,0.009282772,0.9946656494146624,0.0032343047593376972,-1,0.0064686095186753945
ARMCX2,++---++-,2.82491e-4,0.6250421934958514,0.003778242690935496,-1,0.007556485381870992
THBS2,--+-++-+,0.005137547,0.3008534454047083,0.01144517119961786,-1,0.02289034239923572
PODXL,+-++-+++,0.024060206,0.3411176379928298,0.4759862204188022,1,0.6822352759856596
SF3A1,+----+++,0.038680899,0.5901089420060824,0.023822588541764188,-1,0.047645177083528376
NLRX1,-+-++-+-,0.029814981,0.07298540829620423,0.34244422063264335,1,0.14597081659240846
C19orf24,-+++--+-,0.032103839,0.143778854453312,0.5818135488634338,1,0.287557708906624
ZNF354C,+-++-+-+,0.056951592,0.09603903237233674,0.668171569363746,1,0.19207806474467348
GDPD5,++++----,0.024225094,5.108886693180299e-4,0.9996829149169291,1,0.0010217773386360597
FA2H,--+-++-+,0.012717322,0.9965980540643486,7.974055079168343e-5,-1,1.5948110158336685e-4
RTN3,-------+,0.033132491,0.5348540451374115,0.13158994878917177,-1,0.26317989757834354
DIS3,-++-++++,0.043449251,0.8789652703956589,0.019342066210214545,-1,0.03868413242042909
WDR18,---+---+,0.058597753,0.6782177214496088,0.29182334458440373,-1,0.5836466891688075
MUM1,---+---+,0.026073783,0.07357434390407319,0.6528169762205625,1,0.14714868780814638
MYOM1,++++---+,0.011236891,0.002791960210813079,0.998950378845333,1,0.005583920421626158
ALKBH8,+-+-++++,0.007938951,0.9858063315365245,0.0070933475295292,-1,0.0141866950590584
HCG2P7,+-+---++,0.012201685,0.20888451092229318,0.041808803960142006,-1,0.08361760792028401
ABHD10,-++----+,0.006384831,0.45455123100873185,0.0630626152780871,-1,0.1261252305561742
PPL,----+---,0.072091854,0.5948472143486607,0.2657042191917736,-1,0.5314084383835472
NDUFB11,-+----+-,0.101367509,0.6466047596377535,0.30768796483744526,-1,0.6153759296748905
MESP2,++-+++--,0.044672753,0.07610953649888673,0.47334327417872185,1,0.15221907299777346
DCK,-----+++,0.020018446,0.9942098836933029,0.004244766315006247,-1,0.008489532630012495
DNMT1,++--+---,0.077785861,0.14706899171535173,0.6694806767428064,1,0.29413798343070346
PCDHB10,-----+--,0.038095599,0.9225677414396458,0.08945421332432688,-1,0.17890842664865375
ME3,++--+-+-,0.027075749,0.011002437874638766,0.6890298859627464,1,0.022004875749277533
SLIT1,---++---,0.058665169,0.19688710320251862,0.41550951493320465,1,0.39377420640503724
FOXK2,-++-+---,0.074270037,0.08499074869404685,0.35861404001052766,1,0.1699814973880937
KLHL28,++++++--,0.112625094,0.09350130683472567,0.8805119208273455,1,0.18700261366945134
MIB2,-+++----,0.002556086,6.783256311745127e-4,0.9520143879472271,1,0.0013566512623490255
C7orf36,+-+-+-++,0.003101966,0.31883920676493804,0.04193111279180936,-1,0.08386222558361872
LOC202051,+++-+-+-,0.043797285,0.12728364389805807,0.5225189331835743,1,0.25456728779611615
CRIPAK,+-+-++++,0.029227903,0.7308347476049971,0.1260156761516463,-1,0.2520313523032926
PRPSAP1,-+----+-,0.057713858,0.40248031681477425,0.35029560331976145,-1,0.7005912066395229
SALL1,--+-++++,0.008824345,0.9874785737557524,0.0030663294125467216,-1,0.006132658825093443
RALGPS1,++-+---+,0.007416386,0.007453825587425408,0.4490107751004269,1,0.014907651174850815
RGS5,+++--+-+,0.004256648,0.0038287998925467933,0.6849913369475584,1,0.007657599785093587
C18orf55,-----+++,0.002877996,0.9757807625119813,5.416782129228202e-4,-1,0.0010833564258456404
TRIM3,+---++--,0.115940637,0.6993684406802614,0.16262285493503775,-1,0.3252457098700755
GNA12,+-+++-+-,0.039532303,0.0627321099851834,0.7299654455565814,1,0.1254642199703668
