gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
LOC284422,++-+-+--,0.118348315,0.5353513465607065,0.3804000443810912,-1,0.7608000887621824
ZNF740,-+--+--+,0.037619476,0.42957561125598065,0.3806542199721907,-1,0.7613084399443814
NGB,+--+----,0.068337266,0.38075877140174247,0.4914258688679392,1,0.7615175428034849
CHMP7,+-++--+-,0.066946629,0.7614681990382328,0.38104045769869466,-1,0.7620809153973893
KCNS2,++-++---,0.08142809,0.38157401465443025,0.6130780350483624,1,0.7631480293088605
WWP1,-+--+--+,0.079264419,0.7364976298448302,0.3815860887475473,-1,0.7631721774950946
ZNF32,+------+,0.193002622,0.7773703271348127,0.3816094165916402,-1,0.7632188331832804
TTLL1,++--+-++,0.098077622,0.3851119432927786,0.3818190804953467,-1,0.7636381609906934
ENPP6,--+-++-+,0.142431648,0.7540932908129496,0.38203871852275034,-1,0.7640774370455007
HSD17B6,+----+-+,0.026426217,0.3820486061138699,0.4068403473496536,1,0.7640972122277399
TERF2,---+-+-+,0.157767041,0.4838107281156447,0.38205449741561687,-1,0.7641089948312337
NFAM1,--+-----,0.445634082,0.9632208260455597,0.38243765994649437,-1,0.7648753198929887
ZBTB33,+-+--+-+,0.059840356,0.7100224089024513,0.3825244657481326,-1,0.7650489314962652
DAG1,--+-+-+-,0.109541948,0.382709746702378,0.6218283115114089,1,0.765419493404756
RBBP8,+--+-+--,0.021706367,0.452383848003868,0.38293038484927555,-1,0.7658607696985511
MAML1,--+++++-,0.068884082,0.4084870626302027,0.38309463044777675,-1,0.7661892608955535
MGAT4C,--++--++,0.041317322,0.49125097057130623,0.38321403464312315,-1,0.7664280692862463
ELFN2,++-+---+,0.047267603,0.38342262457013027,0.4818789058116285,1,0.7668452491402605
GTF2F1,++++---+,0.060905431,0.4226737456859825,0.38375357562570933,-1,0.7675071512514187
PNCK,+--+-+++,0.018051966,0.39904151807444527,0.38387030392608,-1,0.76774060785216
BCAS2,+++---++,0.284713202,0.38390330617892826,0.8907971482139324,1,0.7678066123578565
MAD1L1,++----+-,0.125929963,0.7144957779997934,0.38401675414878206,-1,0.7680335082975641
ZNF532,--+++---,0.096441199,0.7688456856649324,0.38462971715607525,-1,0.7692594343121505
INPP5E,++-+--+-,0.048733146,0.6659740517718643,0.3846862796634712,-1,0.7693725593269424
LRRC47,-+-+--++,0.15674485,0.3847293283473747,0.6100571138990085,1,0.7694586566947494
MRPL1,++-----+,0.211514981,0.8675513156012236,0.3847420174853336,-1,0.7694840349706672
TRUB2,++++++-+,0.232151779,0.38477807707218126,0.9522367330088017,1,0.7695561541443625
PCYOX1L,+--+----,0.119544476,0.7208202929140586,0.3851022494452442,-1,0.7702044988904884
SULT4A1,++++----,0.066984176,0.38530472375730507,0.602943633087099,1,0.7706094475146101
FASTKD5,++--++--,0.082643071,0.3856545214064742,0.6878898192797269,1,0.7713090428129484
TTC27,++-+---+,0.167749625,0.4251970302545806,0.38569208443421116,-1,0.7713841688684223
FLJ41649,+-+--++-,0.097915449,0.38571966539860786,0.5256826057475179,1,0.7714393307972157
OSBPL5,--+++--+,0.10626339,0.3862025799675964,0.4241990631044342,1,0.7724051599351928
TIGD1,---+---+,0.13370412,0.5125983198347165,0.38624655192710444,-1,0.7724931038542089
ZNF680,-+-+-+++,0.153694663,0.38701861123970516,0.8054637380607214,1,0.7740372224794103
ZNF629,+-+++---,0.023700749,0.38749588368118165,0.4125011720096254,1,0.7749917673623633
SLC10A3,---++-+-,0.106734644,0.502950326355274,0.3875146537011087,-1,0.7750293074022174
PNPLA7,--+++-++,0.122175843,0.49336670217657136,0.3879272314534915,-1,0.775854462906983
GRM3,--++-+-+,0.099067603,0.5452764746737366,0.3882764706741381,-1,0.7765529413482762
CLEC3B,--+-+-+-,0.065160487,0.4886580315289862,0.38834310060595245,-1,0.7766862012119049
C19orf55,-+-+-+--,0.142293914,0.7837194335790906,0.3889578962164836,-1,0.7779157924329672
ARCN1,-++--+-+,0.189823315,0.7676624410950654,0.38923177746901294,-1,0.7784635549380259
ARID4A,--+-+---,0.119679963,0.6032317401064056,0.38923265353973013,-1,0.7784653070794603
NINJ1,-+-+-++-,0.163409551,0.3894337583112366,0.6897767546772512,1,0.7788675166224732
ZBED1,+-+--+--,0.11394382,0.6342214569977691,0.3894512024313123,-1,0.7789024048626246
CBS,--+--+++,0.084133801,0.38947082146080997,0.5743256897628944,1,0.7789416429216199
SLC46A1,-+---+-+,0.134876966,0.39015113972067317,0.5392460927845139,1,0.7803022794413463
NACA,-++---++,0.233335112,0.390204215879275,0.6707214946109137,1,0.78040843175855
CCDC124,+++-++--,0.174301311,0.39030145105619596,0.8600984317306382,1,0.7806029021123919
GNAZ,-+-+---+,0.113526779,0.5653705148985085,0.39030240045172815,-1,0.7806048009034563
TIGD7,+-++--+-,0.151566667,0.5479029668734526,0.39037734960194936,-1,0.7807546992038987
C10orf114,-+++--+-,0.058696816,0.46347789075563156,0.3906326073799454,-1,0.7812652147598907
MORN3,-+--+--+,0.134739326,0.39136406552884745,0.6778860025090548,1,0.7827281310576949
TPCN1,--++-+-+,0.160791199,0.39140803057287554,0.5770849099415308,1,0.7828160611457511
C19orf10,++---+-+,0.086207678,0.4810114394361807,0.39145272914150575,-1,0.7829054582830115
IGF2R,+--++-+-,0.129877809,0.6360805511217971,0.39150689991881266,-1,0.7830137998376253
NXPH1,++---+++,0.091914981,0.39184353948337514,0.4024778162286939,1,0.7836870789667503
CNIH2,++-+-++-,0.065740169,0.3922208026250451,0.46889249647628184,1,0.7844416052500902
PPP5C,+++-++--,0.085849438,0.4316738255364686,0.39266913020909633,-1,0.7853382604181927
DKFZP586I1420,--+++-+-,0.060071161,0.3930868853285798,0.5800488196883856,1,0.7861737706571597
TARS2,----+--+,0.067566199,0.3933985020799381,0.5096950280417568,1,0.7867970041598762
SLC38A11,+-++-+--,0.065972753,0.3934102077803335,0.5338036962312153,1,0.786820415560667
IL10RB,--+++-+-,0.069778464,0.39372640104428436,0.6932552981411417,1,0.7874528020885687
ZBTB39,+--+++-+,0.039861236,0.39373662738133175,0.5228225447635354,1,0.7874732547626635
TCEAL2,++-+-+++,0.096197004,0.39376107531383225,0.5997437370203104,1,0.7875221506276645
PROM1,+-+--+++,0.071375936,0.5455927118469036,0.39417253567466526,-1,0.7883450713493305
NSUN5,--++--++,0.164763109,0.69697208166558,0.3942565308025244,-1,0.7885130616050487
VWF,-+++-+-+,0.12447397,0.39442422292559415,0.8417871576118228,1,0.7888484458511883
LEO1,++-----+,0.13983661,0.7207552866675642,0.39448229453971573,-1,0.7889645890794315
FLJ36208,-+-+-+--,0.121615449,0.39448948910169485,0.5280289319985342,1,0.7889789782033897
UNC13B,-++++-+-,0.13896882,0.39458143857713646,0.6310133967828164,1,0.7891628771542729
PABPC4,++--+++-,0.09608867,0.3946245448021592,0.6629967931038703,1,0.7892490896043184
BRAP,+--+---+,0.042517697,0.47292150378190995,0.39480729930965236,-1,0.7896145986193047
NOVA2,-+-+--+-,0.116528558,0.612028561063811,0.3949132041472014,-1,0.7898264082944028
SLC30A10,+--+-+++,0.136737266,0.5064843883784813,0.39513414671291774,-1,0.7902682934258355
THEM4,---+++-+,0.070562172,0.5565055695517812,0.3954168192993368,-1,0.7908336385986736
LRRC8D,--+++--+,0.042440918,0.42586811838152444,0.3955850623556494,-1,0.7911701247112988
CHFR,+-++-++-,0.184408989,0.3962936741660342,0.5185502239765346,1,0.7925873483320685
RANBP3L,-----+++,0.056382584,0.396303809119502,0.4006422737683579,1,0.792607618239004
ULK3,++++--+-,0.072259082,0.3964384773433819,0.5353223670984232,1,0.7928769546867638
PAF1,+-+++--+,0.111405524,0.3964789340180038,0.6678739008989563,1,0.7929578680360077
RFPL3,++-+----,0.068380524,0.39655599123191415,0.39723785370330195,1,0.7931119824638283
ZNF260,+-++++++,0.467498221,0.3969444092701239,0.9579317311616146,1,0.7938888185402478
MLXIPL,-+++--+-,0.05353661,0.39714534212070274,0.4838473438565888,1,0.7942906842414055
GSG1L,-+-+--++,0.115184363,0.6440148690244842,0.3971759780821378,-1,0.7943519561642756
SHISA4,+--+--+-,0.13395084299999999,0.7215423327400952,0.3971937818862202,-1,0.7943875637724404
LRFN5,++-++---,0.17032191,0.39733957743603615,0.5469849718785943,1,0.7946791548720723
ZNF285A,---++-++,0.068132772,0.3975442246721924,0.4313126845187285,1,0.7950884493443848
C17orf28,++-+----,0.113927528,0.6613368274191873,0.39769827290996546,-1,0.7953965458199309
GGT7,+-+-+++-,0.087855993,0.4572018990811399,0.3978626938539797,-1,0.7957253877079594
PTDSS1,+--+---+,0.136712547,0.9109854193520343,0.39798255923528086,-1,0.7959651184705617
CD302,--+-++++,0.138917509,0.3981809110140558,0.5331116987678443,1,0.7963618220281116
PNMA6A,++++----,0.213474813,0.39818962484140874,0.7095692075157556,1,0.7963792496828175
TST,+--+-+-+,0.104798408,0.7650382675612462,0.3987377163330625,-1,0.797475432666125
ZNF404,+------+,0.232695037,0.8760079473981813,0.3987441264105208,-1,0.7974882528210416
KIAA0232,-+-+---+,0.149170599,0.5016244834146298,0.39881760033758573,-1,0.7976352006751715
ZNF37A,+-++----,0.1106353,0.7102781957640618,0.39891877617873084,-1,0.7978375523574617
PAXIP1,+--+-+--,0.286377715,0.8707659146768068,0.3989572564322991,-1,0.7979145128645982
CCDC45,--+++---,0.063090262,0.39942438062733154,0.5089976294456064,1,0.7988487612546631
CD70,-+--+-+-,0.045483427,0.49761428725217166,0.39943498713519376,-1,0.7988699742703875
FRAT2,++-----+,0.220975,0.6878867067040725,0.3997973928432864,-1,0.7995947856865728
FAU,+++---+-,0.082004494,0.39986095465075144,0.40722959343566856,1,0.7997219093015029
RPL11,-++-+-++,0.102179026,0.3999816724005581,0.6850476693459554,1,0.7999633448011162
SLC35C1,-+++-++-,0.139731367,0.3999917361973805,0.5258485118973187,1,0.799983472394761
SEPHS1,--++--+-,0.118787734,0.40032659776978513,0.5030121378113392,1,0.8006531955395703
CCDC77,+-+-+-+-,0.093946816,0.5434387255528287,0.40038283498762706,-1,0.8007656699752541
KIFC1,++-+-+--,0.131484738,0.5890787374836439,0.40064256987625024,-1,0.8012851397525005
OCRL,-++-+-++,0.041655337,0.40067361180331695,0.5253376853702586,1,0.8013472236066339
CYB5R3,--+-++--,0.018322846,0.4007972132079584,0.4475607905697658,1,0.8015944264159168
ZFAND5,++----++,0.043558614,0.4009776196299035,0.40159399865940376,1,0.801955239259807
C9orf98,-++-+++-,0.284104026,0.40134119244836414,0.8010833400034072,1,0.8026823848967283
CEBPA,+-++--+-,0.246973315,0.4015093123775872,0.691794392448605,1,0.8030186247551744
L3MBTL3,+--++-++,0.148650655,0.40159401990123217,0.6661774002867362,1,0.8031880398024643
AQP9,++-+-+--,0.113937828,0.5155638783088643,0.40170925260589957,-1,0.8034185052117991
GALNTL4,++-+---+,0.079181086,0.4382568318493667,0.40171934557751754,-1,0.8034386911550351
RPL39,+++---++,0.223438202,0.40172738543793013,0.8974862734931277,1,0.8034547708758603
DEGS1,+----+++,0.108271442,0.4021168447042889,0.5117634908841401,1,0.8042336894085778
GMFG,++---+++,0.066464326,0.4022065247977737,0.4398293558722524,1,0.8044130495955474
SDCBP2,-+++---+,0.034266292,0.40232751472145883,0.448532191944974,1,0.8046550294429177
CDH9,++---+++,0.226085393,0.402360156688827,0.8322597084270517,1,0.804720313377654
SNX30,++--+-++,0.075276311,0.6845077697714383,0.4025211913520503,-1,0.8050423827041006
BANF1,+--+-+++,0.100239232,0.4781630894746814,0.4027071223658362,-1,0.8054142447316724
WDSUB1,---++-++,0.083101404,0.5696169955759939,0.4028138059617282,-1,0.8056276119234564
WDR3,+++----+,0.075518446,0.40284962874696206,0.5566824435625888,1,0.8056992574939241
CXorf23,----++++,0.134218633,0.40304896136785157,0.5657683478254203,1,0.8060979227357031
NT5DC2,-++-----,0.064214139,0.5402351035651477,0.40334772079071723,-1,0.8066954415814345
ZNF330,++----++,0.074314794,0.4033723769260942,0.5518407762625352,1,0.8067447538521884
COPB2,-+--+--+,0.192161049,0.781399950376021,0.4034406499084887,-1,0.8068812998169774
HIPK4,-+-----+,0.024408614,0.40437174423736594,0.5455408424703663,1,0.8087434884747319
HSPA1L,-+--+++-,0.10008633,0.5105857060761739,0.40442144839427296,-1,0.8088428967885459
NCOA6,+-++--+-,0.069992884,0.40484283207449046,0.4350757441717169,1,0.8096856641489809
CORO2A,++-++---,0.152643539,0.543748230478082,0.4050494659447631,-1,0.8100989318895262
C17orf49,--+++---,0.218307022,0.8526897063727259,0.40535299153902754,-1,0.8107059830780551
FTSJ3,+---+--+,0.241580431,0.9392788616038275,0.4057360838767989,-1,0.8114721677535978
NME4,+-+-++--,0.057693539,0.6484248997333488,0.4061412214074222,-1,0.8122824428148444
ARHGEF11,++-+-+--,0.140085861,0.7227723938315125,0.4062422840521169,-1,0.8124845681042338
DSCR10,+++++---,0.084585206,0.795280244260118,0.40629254712219365,-1,0.8125850942443873
HEMK1,---+--++,0.212544101,0.8067626103043722,0.40662602111344526,-1,0.8132520422268905
OPTN,++--+--+,0.105076124,0.45726894334608886,0.40668002510703466,-1,0.8133600502140693
PLCB1,++--++-+,0.034112828,0.44254953694473764,0.4068562661138264,-1,0.8137125322276528
JOSD1,+-+---+-,0.27463839,0.9010427884017931,0.40685967700094516,-1,0.8137193540018903
PCP4L1,--+-++-+,0.315985581,0.8864933498802966,0.4069144904967564,-1,0.8138289809935128
PUS7,++++----,0.173505524,0.4071976417147825,0.6546008159214414,1,0.814395283429565
ACVR1C,-+---++-,0.094875,0.7264108056585834,0.4072713669453677,-1,0.8145427338907354
CSTB,-+----++,0.089310581,0.633212777689458,0.40734803364594463,-1,0.8146960672918893
RWDD1,+-+-+---,0.18934794,0.4074639227838686,0.8396811581544197,1,0.8149278455677372
SMS,-+--++-+,0.124380056,0.4076507694019881,0.8215742915209614,1,0.8153015388039762
MARCH4,++++--+-,0.128082116,0.43267315831185155,0.40776603151338753,-1,0.8155320630267751
FCHSD2,+-+-+--+,0.163578184,0.513779559559989,0.4078861557175925,-1,0.815772311435185
LIX1,--+--+-+,0.065977809,0.5662192981184081,0.4080949458323339,-1,0.8161898916646678
DOC2A,++-+--++,0.063283708,0.4082284247060849,0.46791237634317623,1,0.8164568494121698
ZNF239,-+--+--+,0.055116292,0.4082618254547198,0.4447857550463425,1,0.8165236509094396
C1orf200,-+--+++-,0.063702996,0.4291673077480024,0.4085018210783862,-1,0.8170036421567723
ZAK,+-++-+--,0.048083052,0.4085028119696451,0.5252083842441967,1,0.8170056239392902
GPT,--+-+--+,0.276671067,0.8831688984288172,0.4085665165571568,-1,0.8171330331143136
RGS19,+-+-+-+-,0.064887547,0.4688161543092753,0.4088363056397267,-1,0.8176726112794535
SSRP1,+-+++--+,0.247685861,0.40885795961327187,0.7779233089249311,1,0.8177159192265437
SGSM2,++-+--+-,0.103919663,0.6107202025053812,0.40888056428501507,-1,0.8177611285700301
SAP130,-++-+-+-,0.181761891,0.857088965409752,0.4090160155751394,-1,0.8180320311502788
RAB11B,-++-+--+,0.107144476,0.40919954971949685,0.4782967113163573,1,0.8183990994389937
DNTTIP2,+--+-+--,0.186389888,0.7273498243671742,0.4095088990522096,-1,0.8190177981044192
OXA1L,+++----+,0.139179588,0.4095341483556939,0.7663778687621902,1,0.8190682967113878
MICAL1,+-++--+-,0.209341479,0.814510275909986,0.40959044421184093,-1,0.8191808884236819
TMEM100,++-+++-+,0.160129494,0.4096647394497163,0.7133015172296864,1,0.8193294788994326
TFAP4,-++-+++-,0.04888427,0.6513907098244882,0.4097257299697987,-1,0.8194514599395974
RBBP5,++-++--+,0.312556648,0.40975400846463733,0.8340593001670035,1,0.8195080169292747
SLC25A30,+-++-+-+,0.064839513,0.4097835105115386,0.4325993036930681,1,0.8195670210230772
TBC1D10A,++++--+-,0.28562603,0.40987335785091,0.8024518672841567,1,0.81974671570182
ARF5,+-+-+-+-,0.057416479,0.4679097473710598,0.41020782065489353,-1,0.8204156413097871
IGFBP7,+-+--++-,0.076908521,0.6288833851942863,0.4102829239163554,-1,0.8205658478327108
PDXP,++-+----,0.085436798,0.41051925363905434,0.5938886888100178,1,0.8210385072781087
ATF7IP2,++++--+-,0.073816386,0.5143415249124188,0.4106845488845225,-1,0.821369097769045
PARK7,-+--+++-,0.118315449,0.7061139847407671,0.4107358550338326,-1,0.8214717100676652
CLDN15,+----+++,0.145907116,0.4474556103691357,0.41080018251920286,-1,0.8216003650384057
KIAA0020,++--+-+-,0.21722603,0.41083159759874965,0.6635322233062233,1,0.8216631951974993
PPP1R15B,++---+-+,0.098092697,0.4108361896088286,0.44377244997624027,1,0.8216723792176572
KAL1,-+----+-,0.101015918,0.6659176216938187,0.41113671416417347,-1,0.8222734283283469
FKBP9,+-+--+--,0.143735955,0.5826782448643687,0.4112771668153147,-1,0.8225543336306294
CORO2B,+-+++---,0.143295412,0.411589743927639,0.5958984700292705,1,0.823179487855278
TULP3,+---++--,0.274484551,0.8364575410218819,0.4117284710991225,-1,0.823456942198245
FAM82B,--+-++--,0.103226592,0.578732863309708,0.4117397791005854,-1,0.8234795582011708
EIF2S1,++-+-+-+,0.140582772,0.4117594355540288,0.6031069937882199,1,0.8235188711080575
KIAA0240,+-+-+-++,0.097457491,0.41438528364769317,0.4120202346268815,-1,0.824040469253763
MED4,+-+--+-+,0.1266147,0.7355726683548847,0.41230739678046086,-1,0.8246147935609217
USP9Y,+-+--+++,0.229586142,0.41280341034265733,0.8101393624474408,1,0.8256068206853147
CREG1,--+-+-++,0.045145225,0.5654766267905225,0.41345489701700894,-1,0.8269097940340179
ALAD,--+--+++,0.079489419,0.5753885333748985,0.41346727744484013,-1,0.8269345548896803
COMMD8,-+----++,0.051230056,0.44743834907456526,0.41386983211694034,-1,0.8277396642338807
PIM1,+-++--++,0.083915918,0.4140005202396828,0.5141314365052825,1,0.8280010404793656
RAB8A,+-+-+---,0.080152622,0.41434792735352427,0.6960299964103414,1,0.8286958547070485
MPPED1,+---+-++,0.019713577,0.4144037890752863,0.428396231214775,1,0.8288075781505726
C1orf107,+--++--+,0.149745037,0.5166218945807302,0.4144650450206809,-1,0.8289300900413618
CCDC137,++++----,0.080884082,0.43434013505248975,0.41448632157247955,-1,0.8289726431449591
STMN2,++-----+,0.086473876,0.4146666414038744,0.41565212940963814,1,0.8293332828077488
SRM,++-+--+-,0.090197097,0.5081897637789065,0.4148697972538574,-1,0.8297395945077148
TPRKB,+-+-+-++,0.022435955,0.5125673581576303,0.414882002213248,-1,0.829764004426496
IL18,+-+---+-,0.063184457,0.6343739751805224,0.41526388112650947,-1,0.8305277622530189
CCDC3,-++-+--+,0.16042088,0.767299674289986,0.4153121334913739,-1,0.8306242669827478
TTR,---+--+-,0.142184925,0.7616913605542277,0.41541973355164424,-1,0.8308394671032885
WDR36,---+-+-+,0.035414607,0.41549120530725026,0.6684232142764895,1,0.8309824106145005
LOXL3,---++-++,0.041293165,0.5488991679028791,0.4154964336064966,-1,0.8309928672129931
COL21A1,--++--++,0.122347472,0.4157713794207086,0.4444442039634448,1,0.8315427588414172
NEIL2,+-+--+-+,0.166740356,0.6631830053156812,0.4159604038728898,-1,0.8319208077457796
RGAG4,--++-++-,0.034509644,0.462385216413599,0.4161612695284599,-1,0.8323225390569198
NT5E,+-++--+-,0.046540075,0.451511507351763,0.4162371524986779,-1,0.8324743049973558
KIAA2022,+---++-+,0.094325655,0.5534704201754432,0.41640797842983435,-1,0.8328159568596687
YIPF3,-+-++++-,0.071704775,0.4165745306526739,0.5140665178357477,1,0.8331490613053478
CDCA5,++-+---+,0.072861798,0.5153752132553465,0.416889340226688,-1,0.833778680453376
OR2L13,++++--+-,0.139156086,0.4168925369460349,0.5928336866309504,1,0.8337850738920698
SGEF,+-++-+--,0.024345599,0.4173379335981695,0.5925183086316974,1,0.834675867196339
FBXO2,++++--+-,0.309423596,0.4176312916994493,0.7279582662768279,1,0.8352625833988986
CWC15,-+--+-++,0.138908146,0.5450317783743025,0.4176709201410747,-1,0.8353418402821494
BEX2,-+-+---+,0.079267416,0.41796749663837346,0.5654690744348269,1,0.8359349932767469
TEX2,++-+++-+,0.104862172,0.41803278349043577,0.5845612065818513,1,0.8360655669808715
FUCA2,--+-++++,0.084474906,0.41818603027392814,0.5076640736431915,1,0.8363720605478563
EIF5A2,++++----,0.182854963,0.49075684247835816,0.41833019649878117,-1,0.8366603929975623
NFXL1,--+-+--+,0.033575375,0.41852603766986174,0.5417927497157494,1,0.8370520753397235
CABYR,++-++--+,0.065850843,0.418612878070562,0.5173907600461237,1,0.837225756141124
RAB6B,+---++-+,0.135699064,0.46618332963802445,0.4186867147284864,-1,0.8373734294569728
SLCO4A1,++++----,0.087451685,0.46686562274410043,0.418778082948361,-1,0.837556165896722
LRRC2,-+---+-+,0.193523783,0.7548968396531195,0.41895622709857905,-1,0.8379124541971581
IRS1,++++-+--,0.24878736,0.41897173299390167,0.7197313289102566,1,0.8379434659878033
RGS16,+++-+--+,0.076765449,0.4190252100454638,0.4214689136174602,1,0.8380504200909276
TNRC4,+-++--+-,0.055557584,0.41903066154263324,0.44439956499982963,1,0.8380613230852665
PIGS,-+-+-+--,0.194292322,0.661411559656108,0.4192648426233186,-1,0.8385296852466372
FAM118B,--++-+-+,0.047581461,0.41930878191118814,0.6236824144462508,1,0.8386175638223763
NIT1,+-+-+-++,0.097216011,0.41933647287047204,0.6453370405479962,1,0.8386729457409441
ZNF57,-+++--++,0.170035206,0.41980960644563325,0.8987690575890087,1,0.8396192128912665
C10orf88,++-+---+,0.044313764,0.6321495070323973,0.42003803456752226,-1,0.8400760691350445
PRRT3,++-+--+-,0.111400281,0.42004028824371203,0.45514495946208344,1,0.8400805764874241
GDF10,+-+++---,0.08311339,0.6033569827292242,0.4201933342850669,-1,0.8403866685701338
IMPDH2,--+-+--+,0.144231554,0.8136623287529603,0.420350200312504,-1,0.840700400625008
SERTAD1,--++-+--,0.100368165,0.4208617515330975,0.7153550034359047,1,0.841723503066195
TINF2,-+--+++-,0.099773034,0.4209163277877156,0.46462476109892786,1,0.8418326555754312
RNF208,++-++---,0.069602528,0.46387603729545357,0.4211818183145212,-1,0.8423636366290423
DPYSL2,---+-+-+,0.059730712,0.42192241492093785,0.7665722511142513,1,0.8438448298418757
CCDC115,-------+,0.26603427,0.8753733378053794,0.42248634131005797,-1,0.8449726826201159
MDK,++-+++--,0.109311704,0.6005736041117669,0.42254707250478685,-1,0.8450941450095737
PLA2G6,++-+----,0.066861236,0.543061749955032,0.42311536064030714,-1,0.8462307212806143
CEBPB,++-+--++,0.155560581,0.42318435039531094,0.8271357318240192,1,0.8463687007906219
HPS4,++-+--++,0.066172004,0.5755329071056865,0.4232501632750218,-1,0.8465003265500436
CHIC2,+-+-+---,0.355421629,0.9149487674013086,0.4234372156556432,-1,0.8468744313112864
C3orf1,-----+++,0.124840169,0.7221540624814449,0.4237192055398322,-1,0.8474384110796644
ARPC3,++--+-++,0.032378558,0.4936774431068402,0.42382254451102735,-1,0.8476450890220547
PIP4K2C,+---+-++,0.166547846,0.729138061155381,0.4246573912258802,-1,0.8493147824517604
TSPYL4,++-+---+,0.068495599,0.4248457949701308,0.4434880524647631,1,0.8496915899402616
COMMD9,+++-+-++,0.075574157,0.4249493405815728,0.6766062443821099,1,0.8498986811631456
HOOK1,+-+-+---,0.054069569,0.42522286222593264,0.6635761475949167,1,0.8504457244518653
EFNB1,+-++--++,0.117647285,0.4253861467194576,0.6557422236578448,1,0.8507722934389153
COL5A3,--++--++,0.026961049,0.42554441774015395,0.5573905382492621,1,0.8510888354803079
CRELD2,---++-++,0.157404869,0.7402555688369564,0.4256200447234767,-1,0.8512400894469534
BST2,+-+--++-,0.172287828,0.5942744771925068,0.4264652661397807,-1,0.8529305322795614
RMND5A,-+--+-++,0.066020225,0.5070030916581938,0.4268144973022189,-1,0.8536289946044378
ZCRB1,-+-++-++,0.084223689,0.4268685443892788,0.6134452932113199,1,0.8537370887785576
PEX26,++++--+-,0.076295131,0.4269622962674556,0.648072857929828,1,0.8539245925349112
TMEM9B,----++-+,0.094590169,0.4271290991791012,0.5687756536643555,1,0.8542581983582024
MNAT1,+---+---,0.190989513,0.7555716857516518,0.4272097871020985,-1,0.854419574204197
RAB2B,+++-+---,0.088742041,0.6555953734023341,0.4272099290726141,-1,0.8544198581452283
RFX2,-+-+-++-,0.080877154,0.4274765980051916,0.5194473489555167,1,0.8549531960103832
ACVRL1,-++--+-+,0.117358052,0.5927299508998064,0.42779493018289366,-1,0.8555898603657873
KLHL13,+---+--+,0.155862921,0.6672684935066873,0.42779626435443097,-1,0.8555925287088619
HTRA2,++--+--+,0.136222097,0.5405581539160897,0.4281625282088597,-1,0.8563250564177194
CNO,++--++++,0.160261236,0.4285156224652276,0.7659621499914517,1,0.8570312449304552
MRPL49,++--+--+,0.056936423,0.42879613486862755,0.518439683181553,1,0.8575922697372551
RBM28,+-++-+-+,0.055971816,0.5412948280732823,0.42884442855609145,-1,0.8576888571121829
LRP11,++-++++-,0.328560861,0.4290345944492844,0.840678703588394,1,0.8580691888985688
ARHGAP17,--+++---,0.02197191,0.42937031692537636,0.48344870074283325,1,0.8587406338507527
SNX15,+----+++,0.112167978,0.42944559008347716,0.45222900661710763,1,0.8588911801669543
C1orf109,++------,0.328590824,0.8794152006208885,0.4294503458871777,-1,0.8589006917743554
MRPS9,++--+--+,0.110575094,0.7194427020486355,0.42950129879970195,-1,0.8590025975994039
G6PD,+-++--+-,0.119650281,0.700685736783635,0.4300669255793693,-1,0.8601338511587386
OSGEP,-+-+-+--,0.154680618,0.8192200250817172,0.4300819536402734,-1,0.8601639072805468
CPEB2,+---++-+,0.124110393,0.43017011870894717,0.5024869934017192,1,0.8603402374178943
RABGAP1L,--+++++-,0.056752154,0.45144964177551034,0.4304997594993173,-1,0.8609995189986346
C1orf103,+----+--,0.125509551,0.6965236519336074,0.43053521956738305,-1,0.8610704391347661
PPP1R12A,---++--+,0.183283614,0.5175475878700322,0.4306513536127667,-1,0.8613027072255334
FAM91A1,+--+++-+,0.031769476,0.45119039922181475,0.4307975691760611,-1,0.8615951383521222
C3orf21,++-+---+,0.11822912,0.431241617994533,0.6314138815963233,1,0.862483235989066
MED22,+++---+-,0.13459279,0.43132902877800855,0.6803970594332018,1,0.8626580575560171
EFNB3,-+--++-+,0.131822566,0.4317171990283962,0.5106372662886188,1,0.8634343980567925
SAAL1,+++-+---,0.102987266,0.43264422152109266,0.43177363839912586,-1,0.8635472767982517
CREG2,+----+-+,0.026539139,0.43178196144315206,0.5097838718313715,1,0.8635639228863041
C2orf7,-++++-+-,0.243970037,0.7921641999466034,0.43179058241206325,-1,0.8635811648241265
TUFT1,+--++-++,0.127885019,0.4320614022181041,0.5563784087094908,1,0.8641228044362081
LOC285074,++++-+--,0.216991479,0.43276003064851104,0.7366525185456487,1,0.8655200612970221
CSTF1,+---++++,0.186273876,0.4330488192589431,0.5146004920268352,1,0.8660976385178862
SND1,++++--++,0.284071348,0.43311058570466615,0.8498944789686229,1,0.8662211714093323
MNS1,--+++-++,0.036431929,0.6452836936236135,0.4333437631487706,-1,0.8666875262975412
RSAD2,+---++++,0.071805712,0.4417859983422507,0.43342195534326194,-1,0.8668439106865239
RELT,+++-+---,0.098972472,0.4334724432051473,0.4929079429220128,1,0.8669448864102945
TCEAL8,+-+--+++,0.048716854,0.4338205350349628,0.6273461180373265,1,0.8676410700699256
SNRPF,+-+-----,0.197180993,0.7986648367475295,0.4339993552332792,-1,0.8679987104665584
