gene_symbol,male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
C14orf139,++--,0.138093352,0.7610645438645227,0.2919415046647591,-1,0.5838830093295182
G0S2,----,0.294582865,0.9217256661096043,0.2919934673604365,-1,0.583986934720873
ASXL3,--++,0.123280337,0.29207256901585793,0.6439792896662168,1,0.5841451380317159
MRPS5,+-++,0.044665262,0.2921789019603692,0.333327701100918,1,0.5843578039207384
NPM1,-+-+,0.214165169,0.2921951835306222,0.719886085501915,1,0.5843903670612444
MED22,--+-,0.13459279,0.7064938918604566,0.2924666140002189,-1,0.5849332280004378
NSUN4,+-+-,0.08265618,0.2925042095274595,0.5668841812612622,1,0.585008419054919
DDX41,----,0.408591011,0.9250967042039888,0.29268756252484207,-1,0.5853751250496841
XRCC2,++-+,0.346225843,0.2927028097262114,0.9013937548566731,1,0.5854056194524228
GATA2,-+++,0.279621723,0.29271034953018665,0.8290501268011367,1,0.5854206990603733
CCBL2,-+-+,0.171226404,0.2929483658228084,0.6360225318473409,1,0.5858967316456168
ZNHIT3,--++,0.212288015,0.6029690362565008,0.2930151541126878,-1,0.5860303082253756
MRTO4,---+,0.035884925,0.29309410428824184,0.35238692519604525,1,0.5861882085764837
MARCH2,+-+-,0.094034176,0.35100527985986474,0.29313454903863095,-1,0.5862690980772619
MEIS3P1,-+++,0.056250843,0.4313983502817325,0.29320111820934314,-1,0.5864022364186863
PUF60,+++-,0.080674719,0.6997634512640456,0.2932421081813482,-1,0.5864842163626964
SUV420H1,+++-,0.14784073,0.2932533886080733,0.5802575903963422,1,0.5865067772161466
OSBPL1A,-+-+,0.096610955,0.4328081804323291,0.2933628034446494,-1,0.5867256068892988
ADIPOR1,++++,0.454641292,0.29344329304449496,0.9262014405912777,1,0.5868865860889899
PSMD1,---+,0.143845506,0.5364561202816922,0.2936186781175396,-1,0.5872373562350792
NPR2,+-+-,0.186785955,0.5581304958942978,0.29365828784082415,-1,0.5873165756816483
HMGCL,---+,0.111650655,0.6386721939540231,0.2936909313187603,-1,0.5873818626375206
CBLL1,++-+,0.059837079,0.3451995203789203,0.2937736035730263,-1,0.5875472071460526
KARS,--++,0.080224157,0.2938699403180878,0.6170472923529972,1,0.5877398806361755
ARL13B,++--,0.104684363,0.6453507530858005,0.29391727062445183,-1,0.5878345412489037
DGKD,--+-,0.275741011,0.7400037560606436,0.2940365220166927,-1,0.5880730440333855
HES4,--+-,0.300535581,0.8970667915442562,0.2940851569504191,-1,0.5881703139008382
STK11IP,--++,0.128880524,0.8171786944535319,0.2941873296919443,-1,0.5883746593838886
MC1R,----,0.491681554,0.9402048008552758,0.29420925311486407,-1,0.5884185062297281
PHF23,--+-,0.287984925,0.8983734660757202,0.2943031318397259,-1,0.5886062636794518
DMAP1,---+,0.311926685,0.8115905352232486,0.2943600842977906,-1,0.5887201685955812
RIMS3,-+-+,0.07934176,0.3491690004789028,0.294381764516794,-1,0.588763529033588
C3orf14,--++,0.070558708,0.3292444765344716,0.2944320744992674,-1,0.5888641489985348
BTNL3,+-+-,0.123850562,0.2946008373441848,0.7293652500023247,1,0.5892016746883696
STRN4,++--,0.07344382,0.6091312850600936,0.2946128299720032,-1,0.5892256599440064
TSHZ3,---+,0.268991105,0.8130426192523179,0.29488488346218106,-1,0.5897697669243621
HLA-E,-+++,0.477228839,0.2949989130742549,0.9005488079367685,1,0.5899978261485098
UNC13B,+-+-,0.13896882,0.733800758279261,0.29503717557804765,-1,0.5900743511560953
KLHDC5,+--+,0.104115543,0.4472470710010471,0.29506968029219477,-1,0.5901393605843895
MFHAS1,-+-+,0.247307865,0.29509008303259815,0.8507377693191662,1,0.5901801660651963
PPP1R11,-+-+,0.126910019,0.29537943528552546,0.47920291559750383,1,0.5907588705710509
WFS1,-+--,0.317767603,0.8805019950060133,0.29545420623836033,-1,0.5909084124767207
PHF19,+-+-,0.12979897,0.42447002853890414,0.2954595549569693,-1,0.5909191099139386
NFU1,---+,0.04591161,0.3049150232179714,0.2954723199346976,-1,0.5909446398693952
PCTP,--+-,0.137722472,0.8007591964718449,0.29552514774852184,-1,0.5910502954970437
RAMP1,-+++,0.230287079,0.2956769269690403,0.8312431672432329,1,0.5913538539380806
TRAPPC2,+-+-,0.192183427,0.417344097163015,0.2957444307841784,-1,0.5914888615683568
PAF1,+--+,0.111405524,0.7639031108081507,0.2958519008545926,-1,0.5917038017091852
CPEB1,+---,0.381491292,0.8850101953074383,0.29591508480549755,-1,0.5918301696109951
SRrp35,-+-+,0.170954963,0.2961150771480785,0.8294947035645198,1,0.592230154296157
AHDC1,-++-,0.221789513,0.29612633098908014,0.5671244229691579,1,0.5922526619781603
HMG20B,+---,0.271660674,0.775649181924118,0.2961571695776869,-1,0.5923143391553738
SNHG5,+-++,0.286111985,0.29617781521237385,0.8561076418626492,1,0.5923556304247477
RBM42,+++-,0.315216199,0.2962302955683997,0.8809173705000055,1,0.5924605911367994
EPAS1,-+++,0.258827903,0.29623548796129934,0.7593079643025602,1,0.5924709759225987
GGA1,+-+-,0.200976685,0.6226310154249298,0.29629341424498434,-1,0.5925868284899687
KCNT2,+-++,0.276326779,0.2964852799168865,0.7218826389639448,1,0.592970559833773
LRRC57,+--+,0.17981676,0.29651055140224264,0.733653641681367,1,0.5930211028044853
ASNA1,---+,0.051092884,0.2965752798349178,0.43318430480796727,1,0.5931505596698357
C11orf10,+-+-,0.089062921,0.6037224585190571,0.2965970881426113,-1,0.5931941762852226
TLR4,-+--,0.068783521,0.296685185242368,0.631319760247576,1,0.593370370484736
XIST,-+--,0.260672659,0.7099555317175379,0.29684183850335794,-1,0.5936836770067159
STX18,--++,0.132215824,0.29687041024133237,0.4567873356625595,1,0.5937408204826647
PANK2,---+,0.347371442,0.760304092421028,0.29692856944199625,-1,0.5938571388839925
CCNO,-+--,0.117960019,0.4883280046997265,0.2971016124144859,-1,0.5942032248289718
MTMR11,----,0.284442228,0.9161516660163135,0.2971482738309897,-1,0.5942965476619794
PPP3CA,-+--,0.113016948,0.7210178929257574,0.2974426951206933,-1,0.5948853902413866
ATE1,+--+,0.116015075,0.3407189975122963,0.2976083027183499,-1,0.5952166054366999
IGSF11,++--,0.225906554,0.29773577580584426,0.724229745154829,1,0.5954715516116885
MAPKAPK5,-+-+,0.137428745,0.640449058971249,0.297737056966679,-1,0.595474113933358
PHACTR3,-+-+,0.155254588,0.29790868701673134,0.8199171005765952,1,0.5958173740334627
SPN,--++,0.135746629,0.40120541960373834,0.29795734092076354,-1,0.5959146818415271
BAT2,--+-,0.051107022,0.298069894083258,0.5087866835638515,1,0.596139788166516
COCH,--++,0.088665543,0.29808808901646516,0.464103579464037,1,0.5961761780329303
RNF167,-+--,0.157343727,0.7288043170989926,0.29814463431442423,-1,0.5962892686288485
RASGRF2,-+++,0.048954869,0.49553210137925996,0.29819796447203717,-1,0.5963959289440743
KIAA0146,-+-+,0.154993727,0.41634443315362907,0.2982014019573717,-1,0.5964028039147434
SMPDL3B,-+++,0.189952903,0.29828423583907526,0.8760194155828965,1,0.5965684716781505
CREG1,+-++,0.144472659,0.2983089355064112,0.7379675249866244,1,0.5966178710128224
LONRF2,--++,0.078203277,0.6065304156225954,0.29836161068380535,-1,0.5967232213676107
NUDT4,---+,0.194694476,0.6140676092288637,0.2983683658019083,-1,0.5967367316038166
TMED1,--++,0.156670506,0.6325394661062421,0.298625776335314,-1,0.597251552670628
XYLT2,---+,0.213838202,0.6579888638460437,0.2986647195405609,-1,0.5973294390811218
LOC440993,++-+,0.272747566,0.29872062523707954,0.7063596260698135,1,0.5974412504741591
CSNK2A1,-+-+,0.097149157,0.29878031083966355,0.35145430239560227,1,0.5975606216793271
HCFC1R1,+-+-,0.102716854,0.29879511574065704,0.3737412461576714,1,0.5975902314813141
FAM124A,+--+,0.093517978,0.2989155838582325,0.36515678458285544,1,0.597831167716465
FXN,--+-,0.31560927,0.8087334977560988,0.2989253246985868,-1,0.5978506493971736
MYO1C,+-+-,0.240602715,0.6042513300235713,0.29899101351349266,-1,0.5979820270269853
CHERP,-+-+,0.177866667,0.299040937308723,0.7663290962513903,1,0.598081874617446
PCDHB5,-+++,0.051774251,0.2990643161186957,0.36480040643001177,1,0.5981286322373914
AP1S2,-++-,0.143198127,0.31212034588337706,0.29911220187549087,-1,0.5982244037509817
TCEB2,--+-,0.089841948,0.49490836097237223,0.299155004870236,-1,0.598310009740472
TRIB1,+-++,0.164476498,0.29931385438323604,0.6720944821306445,1,0.5986277087664721
PNPLA6,+++-,0.180379682,0.29937353740196143,0.5615481615857042,1,0.5987470748039229
PTPN4,+--+,0.188183333,0.2995006890294295,0.7905133090654874,1,0.599001378058859
C3orf59,+-++,0.256414888,0.2995375165979609,0.8518696703434988,1,0.5990750331959218
TBP,--++,0.245174719,0.8198389126108749,0.2995644837163488,-1,0.5991289674326976
RPP38,-++-,0.229576685,0.8233967071543826,0.2996058727214794,-1,0.5992117454429589
VTI1B,-+-+,0.216422191,0.2996922971645512,0.6123637590042382,1,0.5993845943291024
DYNC1I1,---+,0.130410768,0.5506531468023113,0.2997367197312985,-1,0.599473439462597
WRN,-+++,0.338272097,0.2997671301584121,0.860781663699131,1,0.5995342603168242
DGAT2,----,0.356295974,0.9183245638763309,0.29978286500148754,-1,0.5995657300029751
UBA3,++++,0.42478867,0.29978907245150826,0.9239508439854549,1,0.5995781449030165
GNG13,-+--,0.080561236,0.4431769589462508,0.2998315214856311,-1,0.5996630429712622
CD24,+-++,0.212096629,0.2998817213142249,0.6541009461096052,1,0.5997634426284498
INPP1,+-++,0.11692191,0.2998977176486546,0.786784020270687,1,0.5997954352973092
MGST1,--++,0.071020599,0.4928646253962907,0.2999671674128016,-1,0.5999343348256032
C8orf33,-++-,0.245532116,0.2999794569846304,0.7372608322487275,1,0.5999589139692608
PRB1,--+-,0.141344569,0.7098274151460631,0.30000727990684317,-1,0.6000145598136863
PIGT,-++-,0.170623221,0.3000801566482445,0.719741812876501,1,0.600160313296489
SLC35A2,+--+,0.146523034,0.7253327193565564,0.3001558434466767,-1,0.6003116868933533
SOHLH1,+++-,0.342447191,0.30030640753548643,0.8725658315067991,1,0.6006128150709729
ZNF672,+---,0.272638764,0.8368237139159306,0.30032519927727946,-1,0.6006503985545589
ALDOA,---+,0.192632303,0.5820764779338733,0.30041512595806197,-1,0.6008302519161239
CDC73,+-++,0.142241667,0.30059249450361447,0.5325369774440795,1,0.6011849890072289
DHX32,---+,0.149266199,0.5895841742045677,0.3006665083080421,-1,0.6013330166160842
FXYD6,--++,0.108175,0.5334975333742307,0.3007762086870782,-1,0.6015524173741564
MAD2L1BP,---+,0.068126685,0.3007901477288167,0.6257646542249172,1,0.6015802954576334
COMMD9,+-++,0.075574157,0.6726424886761055,0.3009880263282136,-1,0.6019760526564272
RAVER1,-++-,0.211624157,0.8187919314213282,0.3010136784167434,-1,0.6020273568334868
PRMT7,+-+-,0.105620131,0.7533325511960489,0.30102150148977347,-1,0.6020430029795469
MUC3B,+-+-,0.136916105,0.5371596342206943,0.30107582731212323,-1,0.6021516546242465
COX4NB,-+--,0.046680899,0.30125203282516394,0.4656792075037947,1,0.6025040656503279
C10orf92,--+-,0.23258867,0.8305191203146945,0.30141367368236793,-1,0.6028273473647359
CBR3,-+-+,0.196768352,0.6673049118085028,0.3014160230589393,-1,0.6028320461178786
ADRBK2,+--+,0.149914045,0.3014194553108555,0.35192194821294903,1,0.602838910621711
PANK1,-++-,0.252744288,0.30143489205653234,0.8691903059866257,1,0.6028697841130647
RAB39B,++-+,0.123231648,0.30144559950487454,0.7645634246387509,1,0.6028911990097491
FLRT3,+---,0.142105899,0.4945820327936439,0.3014729620687276,-1,0.6029459241374552
PTPLAD2,--+-,0.227680712,0.7213418634065254,0.3014773335005983,-1,0.6029546670011966
ZBTB11,----,0.31686339,0.9200255872076695,0.30157112667963987,-1,0.6031422533592797
INSM1,+-++,0.249617228,0.3015896909367599,0.6729235530334156,1,0.6031793818735198
SLC40A1,-++-,0.135086704,0.6758842393582118,0.3015921423618353,-1,0.6031842847236706
CTNS,++--,0.059441479,0.30891559380873573,0.3016861721292709,-1,0.6033723442585418
NRSN1,-+-+,0.212725843,0.30168773228108103,0.7136799152195104,1,0.6033754645621621
C22orf39,+-++,0.146545131,0.30172719707023676,0.7232783982089385,1,0.6034543941404735
EGFL7,++--,0.075768352,0.6206121677090433,0.30175399884541665,-1,0.6035079976908333
CPAMD8,++--,0.132801217,0.3662003845994528,0.3018296369339563,-1,0.6036592738679126
AMPD2,--++,0.115541948,0.6080880327035063,0.30190940297228136,-1,0.6038188059445627
NR1H3,--++,0.092133427,0.3020065657271325,0.4068729228687071,1,0.604013131454265
RAB22A,---+,0.283481367,0.7054311812875795,0.3021310567484933,-1,0.6042621134969866
RFC4,-+-+,0.186529026,0.7467157282233252,0.30213168593118683,-1,0.6042633718623737
N6AMT2,+-++,0.205094007,0.3022069920680641,0.8035157832812718,1,0.6044139841361282
CCDC109A,--+-,0.313016386,0.8847094585442511,0.30230088277467415,-1,0.6046017655493483
SNX1,-++-,0.064863858,0.4853768386506031,0.3024481503910786,-1,0.6048963007821572
FBXO8,--++,0.118993633,0.6007875905528336,0.30248253073988557,-1,0.6049650614797711
ABCG1,-+--,0.058113858,0.3709103613712135,0.30251842471984236,-1,0.6050368494396847
PPP1R1B,-++-,0.068842697,0.30261704972437775,0.5166139842652533,1,0.6052340994487555
HSF1,--+-,0.248877903,0.7649544395516452,0.3026200919290603,-1,0.6052401838581206
SPIN4,+-++,0.280708521,0.3026279269277998,0.8690496370815579,1,0.6052558538555995
STAU1,-+--,0.128548783,0.5140041700221237,0.3026912140515889,-1,0.6053824281031778
ATP5H,+-++,0.07801339,0.30284143837762884,0.38320163401104745,1,0.6056828767552577
DNAJC13,++--,0.075523315,0.30287568427376893,0.32402567264622445,1,0.6057513685475379
KIAA1244,+-++,0.04495618,0.30302078648086345,0.327801691440886,1,0.6060415729617269
TTC1,+---,0.113245787,0.5209563239220288,0.3030535695259523,-1,0.6061071390519046
MAP3K13,+--+,0.171560487,0.3030577980365087,0.41429352395130675,1,0.6061155960730173
ATG2B,++--,0.069970974,0.30317537892282437,0.30959892653386073,1,0.6063507578456487
ACVRL1,-+-+,0.117358052,0.3033869638402246,0.4628886595707656,1,0.6067739276804492
ADD1,-+-+,0.096504869,0.3035067370505205,0.6037694311804198,1,0.607013474101041
MRP63,--++,0.083430524,0.30363021117419947,0.3231606987427677,1,0.6072604223483989
TNNT2,--+-,0.335829026,0.8729247168289711,0.3036585301502823,-1,0.6073170603005646
SDF2L1,--++,0.147265075,0.30373635341149835,0.4736102511043961,1,0.6074727068229967
CEP350,+--+,0.157194476,0.3037543131808076,0.5307449569213888,1,0.6075086263616152
C9orf16,--+-,0.188879213,0.8450005802176279,0.3038185988250866,-1,0.6076371976501732
RPL9,-+++,0.242390824,0.30387674077778687,0.7459574986838768,1,0.6077534815555737
GALNT1,+--+,0.12081573,0.3039171655922336,0.43917237495137174,1,0.6078343311844672
DCLRE1B,-+-+,0.183385581,0.3041176089629424,0.6482389332808598,1,0.6082352179258848
ANXA3,+++-,0.25943221,0.30420530712894883,0.8451429059681143,1,0.6084106142578977
C7orf49,-+++,0.113844569,0.30422496210235556,0.7252632805594192,1,0.6084499242047111
C7orf28B,+---,0.136085112,0.6168326540472792,0.3042343201863943,-1,0.6084686403727886
RXRB,+-+-,0.128109831,0.7320320727164333,0.3042590986045942,-1,0.6085181972091884
AUP1,+-+-,0.155293071,0.7935133868092578,0.3043248068494606,-1,0.6086496136989212
MSH6,---+,0.048828371,0.30437723081477114,0.3988067762320531,1,0.6087544616295423
PCBD1,++++,0.381529213,0.30449387300257713,0.9257250867366966,1,0.6089877460051543
NONO,+-++,0.07044794,0.30451193107732377,0.37583879140794213,1,0.6090238621546475
PABPC1L2B,---+,0.232224345,0.8021802423635962,0.30452296991462935,-1,0.6090459398292587
SREBF1,-+++,0.263990262,0.30454006792497573,0.816361867113671,1,0.6090801358499515
ABCB6,--+-,0.387188296,0.8494869693899268,0.304651348701878,-1,0.609302697403756
NXPH2,-+-+,0.157655618,0.3047674025572692,0.5287096426321174,1,0.6095348051145384
GSTM1,-+--,0.097800468,0.4841054265472596,0.3048500673202971,-1,0.6097001346405942
LOC643988,+-+-,0.175658801,0.7670618692668767,0.30489312545618996,-1,0.6097862509123799
THAP3,---+,0.1490103,0.5678459011835704,0.3049455222478753,-1,0.6098910444957506
ADORA1,+---,0.34998015,0.8185103680133426,0.30541104951368414,-1,0.6108220990273683
CDR2L,++-+,0.251237079,0.3054408471340441,0.8438713416536646,1,0.6108816942680882
NDUFAF2,--++,0.079139045,0.3055349111533806,0.6244537522179461,1,0.6110698223067612
PGM2,+-+-,0.14619794,0.3058768629322553,0.31362403262121163,1,0.6117537258645106
ZMAT5,--+-,0.43174485,0.9148227569648724,0.30593144847695714,-1,0.6118628969539143
ALOX5AP,--+-,0.117255056,0.6854437933723012,0.30598141996505296,-1,0.6119628399301059
FAM82B,++--,0.103226592,0.30609294649283075,0.5433521182712553,1,0.6121858929856615
TMEM69,-+++,0.348426873,0.3061502893582368,0.7574851525107499,1,0.6123005787164736
MEST,++-+,0.436527809,0.30620056883131497,0.9008670092998994,1,0.6124011376626299
PCGF3,--++,0.106225468,0.6338771512316548,0.3063640079413799,-1,0.6127280158827598
MRPL18,--++,0.153364794,0.51890346049118,0.30639046616570115,-1,0.6127809323314023
RAF1,++--,0.1990647,0.5495155258098723,0.30656593267309584,-1,0.6131318653461917
CYB561D2,++--,0.149023596,0.3067577597000946,0.7508644546244195,1,0.6135155194001892
ARID5B,++--,0.162952715,0.3068323600903491,0.5254860554848328,1,0.6136647201806982
HAPLN1,---+,0.277052154,0.6959303573469823,0.3068791783773953,-1,0.6137583567547906
FOXP4,-+--,0.048050749,0.30705900673454745,0.4481953452385406,1,0.6141180134690949
ZNF449,--++,0.16263839,0.4771222292564412,0.30711363744158826,-1,0.6142272748831765
MRPS36,---+,0.06134897,0.3071844060213254,0.4576294324382251,1,0.6143688120426508
ATP9A,--+-,0.327345506,0.8614693912748459,0.3075734198812641,-1,0.6151468397625282
ATP6V1G2,---+,0.043695225,0.30765943330466866,0.32307088634477593,1,0.6153188666093373
IMP3,--++,0.160910112,0.6451169855072582,0.3077989132502434,-1,0.6155978265004868
LOC113230,+++-,0.320685955,0.3078446164071602,0.792615893178743,1,0.6156892328143204
HNRNPL,+-+-,0.162942884,0.7717753892465004,0.3078791806685867,-1,0.6157583613371734
IL33,+-++,0.136981554,0.3079275265365514,0.5266289981865978,1,0.6158550530731028
ZSWIM5,-++-,0.138912828,0.3079723651322009,0.5835904304102331,1,0.6159447302644018
NAP1L2,---+,0.053914419,0.3671706344124886,0.3080449847804606,-1,0.6160899695609212
DZIP3,-+-+,0.114304307,0.39330148564065914,0.3081286395939486,-1,0.6162572791878972
CCM2,--+-,0.092678558,0.41913738662321454,0.3081597113318466,-1,0.6163194226636932
MRPL15,--++,0.132553558,0.8078629452582204,0.308220245334021,-1,0.616440490668042
PLXND1,--+-,0.215411985,0.7973235725669366,0.30826664351338245,-1,0.6165332870267649
ACTL6B,+-++,0.053293727,0.5039481345551041,0.30832718522752434,-1,0.6166543704550487
STX2,-+--,0.295994195,0.8214289528894361,0.3084930843150695,-1,0.616986168630139
GMPR2,-+-+,0.097115824,0.6193346237034416,0.30849335380737813,-1,0.6169867076147563
CBX7,-+-+,0.163795693,0.5856829391572127,0.3086661557586924,-1,0.6173323115173848
COQ5,+-++,0.227644944,0.30869016810235245,0.6556404102038371,1,0.6173803362047049
B3GALTL,+--+,0.208961423,0.37519381915249,0.3087468836445243,-1,0.6174937672890486
GTF2H1,--++,0.160975094,0.8049774290726578,0.30875223567557575,-1,0.6175044713511515
HIST3H2A,--+-,0.275490169,0.8336580515451979,0.3088684292548885,-1,0.617736858509777
DLX5,--+-,0.345073596,0.8617079728413592,0.3088753998757461,-1,0.6177507997514922
PIBF1,+---,0.277831554,0.7008797774497604,0.3091608324403556,-1,0.6183216648807112
GTPBP4,-+-+,0.186586704,0.30920442416917326,0.34741464480712564,1,0.6184088483383465
RAPGEFL1,--+-,0.26707603,0.7228317215081086,0.30930461560612516,-1,0.6186092312122503
TIMM17A,+--+,0.147927154,0.46026775253842556,0.30942190693041094,-1,0.6188438138608219
TRPC4AP,--++,0.168498034,0.6754357785303889,0.3095031731606513,-1,0.6190063463213026
SUMO2,--++,0.209247753,0.7799661874652306,0.30967474274063567,-1,0.6193494854812713
LRCH3,++--,0.067143352,0.33799565281003635,0.30972288614027926,-1,0.6194457722805585
WNT5A,+--+,0.125296161,0.3098647059267363,0.7964441009208365,1,0.6197294118534726
RECQL4,--++,0.152679588,0.5939613797121872,0.3099439994074541,-1,0.6198879988149082
WDR45,-++-,0.191330805,0.7663053824434571,0.310185136555879,-1,0.620370273111758
NSUN5C,+---,0.195773127,0.8626733588787725,0.3103838737089148,-1,0.6207677474178296
POLR1B,-+--,0.210690824,0.7241348849956899,0.31040114867873714,-1,0.6208022973574743
AKT1,+++-,0.13133015,0.3104713933779198,0.5028985774275984,1,0.6209427867558396
RUSC1,-+--,0.268027528,0.7005613877003234,0.3104860010136848,-1,0.6209720020273696
ABHD12,-++-,0.173775375,0.3105318497859578,0.5636226231227948,1,0.6210636995719157
EIF4G2,----,0.405142509,0.9164276454762839,0.3105417934080432,-1,0.6210835868160864
CHAF1B,-+-+,0.101459082,0.31062359369941017,0.39725515470240297,1,0.6212471873988203
ARRDC4,++--,0.159863483,0.7670129430246078,0.31071709352556415,-1,0.6214341870511283
KDELC2,--+-,0.064177528,0.31091649464497295,0.43901575222691913,1,0.6218329892899459
ARHGEF11,-+--,0.434358333,0.9145199637877628,0.31102770848671,-1,0.62205541697342
RCL1,++--,0.179693258,0.5516950851002747,0.3110807942167036,-1,0.6221615884334072
C1orf201,--+-,0.187654307,0.8233598724066518,0.31120845241521317,-1,0.6224169048304263
EXPH5,-++-,0.137614419,0.3113774429125415,0.6547935696132221,1,0.622754885825083
TRAK2,++--,0.339152996,0.8586776091403002,0.31140747616393066,-1,0.6228149523278613
MAPK3,--++,0.270477154,0.3115120845551441,0.7050104520866025,1,0.6230241691102882
ADCY6,+-+-,0.090583427,0.31160945627992265,0.6633218699021672,1,0.6232189125598453
ATP2C1,++-+,0.132898502,0.3117401193145724,0.653125790459171,1,0.6234802386291448
UBA7,+++-,0.282048221,0.31181710272234464,0.8088938965062974,1,0.6236342054446893
CSMD3,+-++,0.159213296,0.31187443954842203,0.6123526296732499,1,0.6237488790968441
CALB2,----,0.477191011,0.9280038023385925,0.3118983437307653,-1,0.6237966874615306
LRCH2,-+--,0.123846067,0.7162361273740572,0.3119165293799006,-1,0.6238330587598012
QRICH1,-+--,0.160379307,0.7735577793303272,0.3119794900614284,-1,0.6239589801228568
RPS29,+-++,0.093391292,0.3122336457070709,0.5464539493187061,1,0.6244672914141418
TUBD1,+--+,0.126174157,0.33493142438348894,0.312302010000647,-1,0.624604020001294
FAHD1,---+,0.166118352,0.6780364433622905,0.31231061773828767,-1,0.6246212354765753
CSTB,--++,0.089310581,0.31234328534220973,0.6183496105044357,1,0.6246865706844195
XKR8,++++,0.2338147,0.3124866792188127,0.8868597090656261,1,0.6249733584376254
PRRG3,+--+,0.143634738,0.3125182508141611,0.7204514489396544,1,0.6250365016283222
CAMK1,+---,0.263623596,0.8587734121393895,0.31262627701502727,-1,0.6252525540300545
TNRC6B,+-+-,0.067090356,0.43019729921512545,0.3126467531808922,-1,0.6252935063617844
ZSWIM3,-+-+,0.162708333,0.3128158156655893,0.46991140611659715,1,0.6256316313311786
TMEM169,++--,0.08315515,0.5568114637352978,0.31291099011828316,-1,0.6258219802365663
CADPS2,-+-+,0.06634897,0.4271655406518213,0.31296795580534215,-1,0.6259359116106843
PSMC4,+--+,0.128670506,0.3129736896054992,0.43746440021644245,1,0.6259473792109984
ZHX3,+-+-,0.087707865,0.3130172973373685,0.41631285512832594,1,0.626034594674737
ESAM,+-+-,0.145485674,0.31310014099172545,0.8000734646186187,1,0.6262002819834509
DPP10,-+++,0.241014607,0.31316440922000593,0.8483232106553156,1,0.6263288184400119
USP28,++--,0.269380993,0.6870522236114243,0.31323033171180126,-1,0.6264606634236025
ARMCX1,--++,0.159281554,0.3132842693872054,0.7809823392827382,1,0.6265685387744108
EFNB1,--++,0.168255899,0.8100232838287835,0.31332395930337964,-1,0.6266479186067593
TXNRD1,--++,0.181586142,0.3133821324150259,0.673561360523342,1,0.6267642648300518
CCBL1,-+-+,0.091811798,0.31338656606125426,0.6146640034857064,1,0.6267731321225085
EPHA5,-+-+,0.243779682,0.3134287237296379,0.8626705333497862,1,0.6268574474592759
NPEPPS,---+,0.102173034,0.49826184241445726,0.3134651239365695,-1,0.626930247873139
NECAP1,-+-+,0.088172753,0.3136418150283437,0.47337315378650374,1,0.6272836300566874
CASKIN2,++--,0.1626103,0.31377977261236195,0.6239774182103023,1,0.6275595452247239
SLC39A12,-+++,0.289380337,0.31381463254939757,0.6771451859559465,1,0.6276292650987951
KIAA1826,-+-+,0.122450936,0.3138254706729673,0.4164334363832975,1,0.6276509413459346
HMGCR,---+,0.076979401,0.39719493959806623,0.3138656614936173,-1,0.6277313229872346
FAM103A1,-+-+,0.247455805,0.7221292597266575,0.31400601696646185,-1,0.6280120339329237
PIP5K1C,-+--,0.264578652,0.894188191703485,0.314025662177281,-1,0.628051324354562
TUBB4,++--,0.086329682,0.31856645030747816,0.31408113280708055,-1,0.6281622656141611
MGAT2,---+,0.227007022,0.7332450266207523,0.31411659288445193,-1,0.6282331857689039
THRB,-+-+,0.204946255,0.31413222913565314,0.7372314085409697,1,0.6282644582713063
TNFSF10,+++-,0.184601311,0.31417849725480834,0.6104585878449443,1,0.6283569945096167
PCTK1,----,0.215503277,0.8771418724906689,0.3143982487126071,-1,0.6287964974252142
SH3GL3,-+-+,0.116836236,0.3430160513278038,0.3144268519004865,-1,0.628853703800973
TMCO3,---+,0.171300936,0.6016215813199641,0.3144578102100038,-1,0.6289156204200076
BLVRB,--++,0.21694897,0.3145070094154233,0.6739960914392401,1,0.6290140188308466
ATXN2,-++-,0.091213764,0.31451245131961786,0.3362761482624943,1,0.6290249026392357
KCTD3,++-+,0.21456133,0.31458410780492463,0.7855876965032527,1,0.6291682156098493
C11orf61,+++-,0.051790637,0.44246561783033933,0.31461505621429925,-1,0.6292301124285985
TP53RK,---+,0.257129775,0.7694227331632189,0.3149547429335902,-1,0.6299094858671804
PSMC3IP,-+-+,0.251872846,0.7797192878257491,0.3149868644413875,-1,0.629973728882775
KIAA1274,++-+,0.342791573,0.3150047336353776,0.8955962165189527,1,0.6300094672707552
ORMDL3,----,0.388470412,0.9028522644879335,0.3150047700631892,-1,0.6300095401263784
LRMP,+--+,0.242724064,0.3150595523419763,0.5934018459028486,1,0.6301191046839526
TXNL1,+---,0.056382678,0.3654727235939733,0.31521797021496845,-1,0.6304359404299369
GOLGA8B,+-+-,0.204977154,0.3156317066092233,0.43488267250051915,1,0.6312634132184466
DPH3,-+-+,0.206528652,0.3156963482232173,0.7348945769272792,1,0.6313926964464346
MYST2,--+-,0.377105805,0.8919915328831173,0.3157260780801115,-1,0.631452156160223
STMN2,---+,0.086473876,0.40392114411785557,0.31579709520366717,-1,0.6315941904073343
NANOS3,--+-,0.272769663,0.7944465752624064,0.31591088053850724,-1,0.6318217610770145
SMAD6,+-+-,0.079122472,0.3720653271350417,0.3159204069123175,-1,0.631840813824635
USP9Y,-+++,0.422911798,0.31593714879343376,0.8724182652708063,1,0.6318742975868675
