gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,+-,NA,Filtered_Out,0.7497556353116195,0.2502443646883805,-,0.5,0.500488729376761,135,1,-0.0363,0.554
RFWD2,7.0007e-9,NA,NA,NA,NA,0.7183397553717185,0.25038615709068673,-,0.501,0.149535393,135,1,-0.0363,0.554
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,-+--,Filtered_Out,0.25402070834633605,0.43853325410377975,+,0.508,0.076847424,137,1,-0.0363,0.554
PRSS16,6.4148e-9,serine protease 16,+-,Missing_P_Values,Filtered_Out,0.7452683259224636,0.2547316740775364,-,0.509,0.5094633481550728,137,1,-0.0363,0.554
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,++,----,Filtered_Out,0.38690381371010757,0.25501890499723723,-,0.51,0.06172529,137,1,-0.0363,0.554
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,++-+,-+,0.2558606850855515,0.5966239402497439,+,0.512,0.170255239,138,1,-0.0363,0.554
BAG5,9.1836e-7,BAG cochaperone 5,+-,++--,-+,0.8673628347057747,0.2565954777031014,-,0.513,0.065704321,138,1,-0.0363,0.554
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,--,+--+,--,0.923516631228793,0.2595952655512022,-,0.519,0.20871422,140,1,-0.0363,0.554
PPID,2.4066e-6,peptidylprolyl isomerase D,+-,++++,--,0.2984059044519547,0.2596394689866073,-,0.519,0.022821348,140,1,-0.0363,0.554
MIER1,2.6167e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.26214051527351007,0.2773143986212213,+,0.524,0.024035521,141,1,-0.0363,0.554
C3orf84,2.5336e-7,chromosome 3 open reading frame 84,-+,NA,NA,0.26522786071844145,0.7347721392815585,+,0.53,0.5304557214368829,143,1,-0.0363,0.554
TRMT61A,3.682e-9,tRNA methyltransferase 61A,--,+-+-,NA,0.4728861258680611,0.26602004131610413,-,0.532,0.093896153,143,1,-0.0363,0.554
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.26615307969901847,0.9165968043894878,+,0.532,0.052556152,143,1,-0.0363,0.554
PQLC2L,7.0543e-9,NA,+-,+---,Filtered_Out,0.7476646037741006,0.2705548080110905,-,0.541,0.152352033,146,1,-0.0363,0.554
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,++,--+-,-+,0.9190425950403597,0.270602801287196,-,0.541,0.134695412,146,1,-0.0363,0.554
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,++,++--,--,0.8888175999072225,0.2706950359818273,-,0.541,0.060374167,146,1,-0.0363,0.554
LIN28B,6.5708e-10,lin-28 homolog B,++,----,Filtered_Out,0.6435862099503606,0.27969143351171183,-,0.559,0.167076171,150,1,-0.0363,0.554
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.8421751340569136,0.2807622681751991,-,0.562,0.130216872,151,1,-0.0363,0.554
PLCG1,2.9372e-7,phospholipase C gamma 1,--,--++,-+,0.8626793068149583,0.28472936369081975,-,0.569,0.051410272,153,1,-0.0363,0.554
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,+-,0.28599733742087546,0.3264988828039758,+,0.572,0.022926033,154,1,-0.0363,0.554
MYBPC3,1.3929e-6,myosin binding protein C3,+-,NA,++,0.28963317954093226,0.6333190574407604,+,0.579,0.140194476,156,1,-0.0363,0.554
CCS,2.3011e-6,copper chaperone for superoxide dismutase,--,+-++,++,0.2915224313300406,0.5499237716830605,+,0.583,0.070191266,157,1,-0.0363,0.554
GINM1,2.537e-6,glycoprotein integral membrane 1,+-,++--,-+,0.2917799332007461,0.48205053288129834,+,0.584,0.048364513,157,1,-0.0363,0.554
BCHE,2.3883e-7,butyrylcholinesterase,--,++--,++,0.29266687664191493,0.4809785147557506,+,0.585,0.048583667,157,1,-0.0363,0.554
TMEM258,5.5471e-7,transmembrane protein 258,--,+-++,--,0.2997652287736028,0.6531177250064418,+,0.6,0.147605065,161,1,-0.0363,0.554
GPC6,1.5958e-9,glypican 6,++,+---,--,0.967647124220621,0.29984964283062987,-,0.6,0.44095448,161,1,-0.0363,0.554
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),+-,++--,--,0.34474801751635165,0.3012742985260155,-,0.603,0.019769308,162,1,-0.0363,0.554
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,++,0.41212635441133844,0.30371843884063365,-,0.607,0.049689551,163,1,-0.0363,0.554
LPIN3,1.0105e-6,lipin 3,--,++++,Filtered_Out,0.30763062714725065,0.5685597394739528,+,0.615,0.170282089,166,1,-0.0363,0.554
HTT,8.8516e-7,huntingtin,++,--++,NA,0.5738597572560004,0.30970864276360466,-,0.619,0.057434382,167,1,-0.0363,0.554
KIF15,3.6765e-8,kinesin family member 15,-+,+-+-,Filtered_Out,0.30973262939889523,0.8668066451727258,+,0.619,0.141769699,167,1,-0.0363,0.554
DRD2,5.3507e-14,dopamine receptor D2,-+,++-+,NA,0.7459074434263546,0.31190802068703344,-,0.624,0.058694126,168,1,-0.0363,0.554
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,--,--++,-+,0.49918524973619494,0.3195990936704704,-,0.639,0.095361224,172,1,-0.0363,0.554
CDH13,1.5938e-11,cadherin 13,++,-++-,+-,0.3202247393468573,0.6592769518729735,+,0.64,0.115698034,172,1,-0.0363,0.554
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,+-++,NA,0.7749429382856374,0.3211575980503235,-,0.642,0.25509189797448617,173,1,-0.0363,0.554
SF3B1,1.7831e-8,splicing factor 3b subunit 1,++,+---,-+,0.36544833365288076,0.3221697031134909,-,0.644,0.101866011,173,1,-0.0363,0.554
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,--++,-+,0.3222568741109269,0.3401220276499096,+,0.645,0.05196236,173,1,-0.0363,0.554
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,+++-,++,0.3287806669188081,0.9039415149233774,+,0.658,0.173805618,177,1,-0.0363,0.554
FAM172A,7.7452e-10,family with sequence similarity 172 member A,++,-++-,NA,0.3301589221980214,0.7338097111841314,+,0.66,0.24801794326341517,178,1,-0.0363,0.554
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,+-,+---,NA,0.3346673297058784,0.7438972892726564,+,0.669,0.226379446,180,1,-0.0363,0.554
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,+-,+---,Filtered_Out,0.7181688853899482,0.3355724055340717,-,0.671,0.154516459,181,1,-0.0363,0.554
MEGF11,1.7823e-10,multiple EGF like domains 11,++,+---,Filtered_Out,0.3374831974693445,0.7596708049064749,+,0.675,0.309329606,182,1,-0.0363,0.554
FANCL,4.5809e-7,FA complementation group L,-+,++--,-+,0.6590320250554207,0.35289119855035295,-,0.706,0.105504612,190,1,-0.0363,0.554
TENM2,2.767e-14,teneurin transmembrane protein 2,++,--+-,+-,0.6461333267583736,0.3543959225601215,-,0.709,0.219467317,191,1,-0.0363,0.554
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.355722955343,0.644277044657,+,0.711,0.711445910686,191,1,-0.0363,0.554
HIST1H2AL,3.4904e-11,NA,+-,NA,NA,0.3564516340585767,0.6435483659414233,+,0.713,0.7129032681171534,192,1,-0.0363,0.554
APOPT1,9.2647e-9,NA,--,+-++,NA,0.35896216302078743,0.8201558712553423,+,0.718,0.243950895,193,1,-0.0363,0.554
PMFBP1,3.6451e-7,polyamine modulated factor 1 binding protein 1,++,+--+,Filtered_Out,0.8015902436402924,0.36193212261240626,-,0.724,0.224502817,195,1,-0.0363,0.554
IK,2.3173e-6,IK cytokine,--,+-++,-+,0.903437927536368,0.3625742166929674,-,0.725,0.244709925,195,1,-0.0363,0.554
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,+-,+++-,Filtered_Out,0.3649416860179881,0.8466164477621063,+,0.73,0.263763408,196,1,-0.0363,0.554
CTNND1,7.753e-8,catenin delta 1,++,--+-,-+,0.3651807996995512,0.37668991936347446,+,0.73,0.038992603,196,1,-0.0363,0.554
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,+-,+---,NA,0.83226539814311,0.3680078066887666,-,0.736,0.315597961,198,1,-0.0363,0.554
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,+-,0.37756433645813003,0.3958567300512755,+,0.755,0.076827027,203,1,-0.0363,0.554
ZNF197,2.2773e-10,zinc finger protein 197,++,+---,Filtered_Out,0.3784791426376764,0.6161557394961495,+,0.757,0.32942563023609606,204,1,-0.0363,0.554
RHOA,7.1031e-7,ras homolog family member A,+-,++-+,-+,0.3789043253887872,0.8216561634643031,+,0.758,0.181334457,204,1,-0.0363,0.554
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,--+-,--,0.8096562753841269,0.3793726133636252,-,0.759,0.281877528,204,1,-0.0363,0.554
EYS,1.3196e-6,eyes shut homolog,++,-++-,NA,0.3865002047902773,0.4587413891094146,+,0.773,0.07698382,208,1,-0.0363,0.554
CNTNAP5,3.889e-9,contactin associated protein family member 5,++,-+++,Filtered_Out,0.3867244603196175,0.8578912844468678,+,0.773,0.398807424,208,1,-0.0363,0.554
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,+-,+++-,NA,0.4629728298649653,0.3867603287741522,-,0.774,0.083520232,208,1,-0.0363,0.554
SPPL3,2.8497e-10,signal peptide peptidase like 3,+-,---+,NA,0.7118979929466234,0.39235846514310424,-,0.785,0.078087774,211,1,-0.0363,0.554
RAB3B,1.6111e-6,"RAB3B, member RAS oncogene family",++,+--+,+-,0.8146231065944661,0.39414314938173617,-,0.788,0.15635721,212,1,-0.0363,0.554
MED19,1.7536e-7,mediator complex subunit 19,--,--++,+-,0.5275351156111865,0.3941758444288431,-,0.788,0.113715824,212,1,-0.0363,0.554
ABT1,1.1641e-7,activator of basal transcription 1,-+,+-++,--,0.40164487062429244,0.8210086024328946,+,0.803,0.185794692,216,1,-0.0363,0.554
CDK14,2.9335e-7,cyclin dependent kinase 14,++,-+++,--,0.4036752876813601,0.6399864406533418,+,0.807,0.169556681,217,1,-0.0363,0.554
SCAI,1.1937e-7,suppressor of cancer cell invasion,++,-++-,NA,0.5078407021389914,0.4041002023804835,-,0.808,0.043465103,217,1,-0.0363,0.554
PCDHA1,5.4415e-8,protocadherin alpha 1,--,-+--,NA,0.8951013607933465,0.4082990691205588,-,0.817,0.42338734023505986,220,1,-0.0363,0.554
OTX2,8.9134e-7,orthodenticle homeobox 2,+-,Missing_P_Values,Filtered_Out,0.4130240036430988,0.5869759963569012,+,0.826,0.8260480072861976,222,1,-0.0363,0.554
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,--,+--+,Filtered_Out,0.6948502939393393,0.41573882785695365,-,0.831,0.118917823,224,1,-0.0363,0.554
SGCZ,9.7578e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.42244976273760554,0.5881551755266029,+,0.845,0.076991652,227,1,-0.0363,0.554
CELF4,8.7511e-10,CUGBP Elav-like family member 4,-+,--++,+-,0.4233175826809037,0.4597974484444609,+,0.847,0.132750755,228,1,-0.0363,0.554
PSEN2,2.6771e-6,presenilin 2,+-,+-++,+-,0.5260067198735715,0.42824886235990284,-,0.856,0.179651404,230,1,-0.0363,0.554
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.5706695171145346,0.4293304828854654,-,0.859,0.8586609657709308,231,1,-0.0363,0.554
KMT2A,1.2822e-7,lysine methyltransferase 2A,++,----,+-,0.6571620890811601,0.43136267662397976,-,0.863,0.241883146,232,1,-0.0363,0.554
PCDHA4,3.5744e-7,protocadherin alpha 4,++,++-+,NA,0.437886563626201,0.8704953085911624,+,0.876,0.573361189,236,1,-0.0363,0.554
ADCK3,1.4274e-8,NA,NA,NA,NA,0.5568659251195646,0.44313407488043544,-,0.886,0.8862681497608709,238,1,-0.0363,0.554
SIM1,1.468e-6,SIM bHLH transcription factor 1,++,NA,Filtered_Out,0.44925363063625967,0.5507463693637403,+,0.899,0.8985072612725193,242,1,-0.0363,0.554
HIST1H3J,1.093e-14,NA,+-,NA,Filtered_Out,0.5477771490537083,0.45222285094629167,-,0.904,0.9044457018925833,243,1,-0.0363,0.554
CCDC36,6.5734e-7,NA,-+,+--+,Filtered_Out,0.4631477756753865,0.706014059879119,+,0.926,0.232396459,249,1,-0.0363,0.554
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,+---,--,0.8281198416329989,0.4649781466434832,-,0.93,0.220572436,250,1,-0.0363,0.554
HSPE1-MOB4,2.2874e-7,HSPE1-MOB4 readthrough,+-,NA,NA,0.47123455171912654,0.5287654482808735,+,0.942,0.9424691034382531,254,1,-0.0363,0.554
CNTN5,3.6605e-7,contactin 5,++,-++-,Filtered_Out,0.48145033950738736,0.6326751149981229,+,0.963,0.155386279,259,1,-0.0363,0.554
SLC44A4,7.984e-7,solute carrier family 44 member 4,--,NA,Filtered_Out,0.5158013787079607,0.4841986212920393,-,0.968,0.9683972425840786,260,1,-0.0363,0.554
SHISA9,8.9846e-17,shisa family member 9,-+,-++-,NA,0.48542200841358685,0.6999797409075328,+,0.971,0.371908477,261,1,-0.0363,0.554
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,+-+-,Filtered_Out,0.8010297618864775,0.4886440929103271,-,0.977,0.413676194,263,1,-0.0363,0.554
ZNF35,4.6635e-7,zinc finger protein 35,+-,+---,++,0.6485572441679103,0.4902709809801438,-,0.981,0.170828674,264,1,-0.0363,0.554
SLC17A3,1.6689e-7,solute carrier family 17 member 3,++,NA,Filtered_Out,0.5061554283479053,0.4938445716520947,-,0.988,0.9876891433041894,266,1,-0.0363,0.554
PCLO,6.5683e-13,piccolo presynaptic cytomatrix protein,++,--++,NA,0.5939582794277396,0.6879200124259767,+,1,0.361976435,269,1,-0.0363,0.554
GRM8,1.8034e-12,glutamate metabotropic receptor 8,-+,----,+-,0.7176403622629761,0.5033040420710717,-,1,0.280407584,269,1,-0.0363,0.554
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,+-,--+-,++,0.6957664710046785,0.5142687613897574,-,1,0.111212205,269,1,-0.0363,0.554
KLC1,2.4595e-10,kinesin light chain 1,--,+-+-,-+,0.5854131751651808,0.6984515222782568,+,1,0.290180993,269,1,-0.0363,0.554
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,+---,Filtered_Out,0.5533867262644254,0.5536498337595923,+,1,0.179497663,269,1,-0.0363,0.554
NRG1,9.6427e-10,neuregulin 1,+-,---+,++,0.579078659811462,0.6284624898998198,+,1,0.295554937,269,1,-0.0363,0.554
LRP1B,2.7253e-9,LDL receptor related protein 1B,++,--+-,++,0.62023113136287,0.7597300566691749,+,1,0.44885677,269,1,-0.0363,0.554
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,--++,Filtered_Out,0.7500928705864557,0.5676331042496732,-,1,0.513101083,269,1,-0.0363,0.554
DCDC1,7.4612e-9,doublecortin domain containing 1,++,++--,Filtered_Out,0.5860367755160214,0.716117014413374,+,1,0.203149572,269,1,-0.0363,0.554
NKAPL,3.8381e-8,NFKB activating protein like,--,+--+,Filtered_Out,0.5929269938037754,0.7971329358336895,+,1,0.604192302,269,1,-0.0363,0.554
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,--,++-+,-+,0.5369359899654456,0.6113895255571777,+,1,0.302684086,269,1,-0.0363,0.554
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,-+-+,Filtered_Out,0.6089547402836428,0.7590119519060387,+,1,0.52282415,269,1,-0.0363,0.554
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,--,+---,+-,0.825768954273628,0.5050510867609653,-,1,0.309409932,269,1,-0.0363,0.554
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,+-,-+++,Filtered_Out,0.5116502263891216,0.7002473644701575,+,1,0.264999577,269,1,-0.0363,0.554
PCDHA5,4.2994e-7,protocadherin alpha 5,++,--+-,Filtered_Out,0.5608066936887195,0.5206471729364588,-,1,0.267705173,269,1,-0.0363,0.554
PCDHA6,6.7865e-7,protocadherin alpha 6,++,++--,Filtered_Out,0.5339742397962272,0.6495663412123878,+,1,0.267282121,269,1,-0.0363,0.554
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,-+++,-+,0.7541560886051374,0.6975622088203678,-,1,0.427620142,269,1,-0.0363,0.554
DCDC5,2.4868e-9,NA,NA,NA,NA,0.5860367755160214,0.716117014413374,+,1,0.203149572,269,1,-0.0363,0.554
