gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,Updated_Gene_Names,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
HARS2,1.35e-06,"histidyl-tRNA synthetase 2, mitochondrial",++++-+,+++-++-++-+-,++-+--+-,0.246521806529698,0.937528376910035,+,0.493,0.03920618,-0.0933,0.127,133,1,0.143,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HARS2,Cholinergic and monoaminergic neurons,2.57552851139088,Cholinergic and monoaminergic neurons,2.17146476079399
CTNND1,7.75e-08,catenin delta 1,-++--+,----+-+-+--+,--+--+--,0.34282445402459,0.249040902560532,-,0.498,0.001687079,-0.0933,0.127,134,1,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,CTNND1,Pericytes,3.14436050159554,Peripheral sensory non-peptidergic neurons,3.04181193393998
GRM5,6.21e-17,glutamate metabotropic receptor 5,++++-+,-+-+------+-,Filtered_Out,0.249346478133251,0.744452919801477,+,0.499,0.0723656943670004,-0.0933,0.127,134,1,0.708,septal nuclei,septal nuclei <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,septal nuclei < basal forebrain,GRM5,Spinal cord inhibitory neurons,2.45408580251387,Spinal cord inhibitory neurons,2.69070567775424
ASIC2,3.77e-07,acid sensing ion channel subunit 2,++++--,---+---+++-+,Filtered_Out,0.2526542461417,0.707855545090641,+,0.505,0.0646866644521435,-0.0933,0.127,136,1,0.365,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,ASIC2,Cholinergic and monoaminergic neurons,4.82497568531923,Peripheral sensory non-peptidergic neurons,3.67800059222537
DCDC5,2.49e-09,doublecortin domain containing 1,+-+-++,+++++++---+-,Filtered_Out,0.252700576085866,0.845592083831731,+,0.505,0.026863188,-0.0933,0.127,136,1,0.306,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,DCDC1,Not_Available,Not_Available,Not_Available,Not_Available
DCDC1,7.46e-09,doublecortin domain containing 1,+-+-++,+++++++---+-,Filtered_Out,0.252700576085866,0.845592083831731,+,0.505,0.026863188,-0.0933,0.127,136,1,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,DCDC1,Not_Available,Not_Available,Not_Available,Not_Available
TMX2,1.49e-07,thioredoxin related transmembrane protein 2,+-++--,++++-+---++-,Not_Available,0.254179390996625,0.658149409046827,+,0.508,0.0233030520770075,-0.0933,0.127,137,1,0.238,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,TMX2,Cholinergic and monoaminergic neurons,3.21900484937128,Sympathetic noradrenergic neurons,3.31975245299273
ITGB6,2.03e-06,integrin subunit beta 6,+++-+-,Missing_P_Values,Filtered_Out,0.254620123203285,0.842174309833447,+,0.509,0.163263149778796,-0.0933,0.127,137,1,0.971,bed nucleus of stria terminalis,bed nucleus of stria terminalis <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,bed nucleus of stria terminalis <  substantia innominata  < basal forebrain,ITGB6,Choroid epithelial cells,5.16795646015945,Enteric neurons,5.12420563011828
MICB,2.62e-07,MHC class I polypeptide-related sequence B,----+-,++-+-+++-++-,Filtered_Out,0.691177412579132,0.255384323360651,-,0.511,0.0489929151179498,-0.0933,0.127,137,1,0.774,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,MICB,Pericytes,3.40195572479199,Sympathetic noradrenergic neurons,4.63295825716416
ETFDH,1.44e-06,electron transfer flavoprotein dehydrogenase,+-+--+,+++-+++---+-,+--+-+++,0.256389011085779,0.70259081065397,+,0.513,0.007798596,-0.0933,0.127,138,1,0.678,globus pallidus internal segment,globus pallidus internal segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus internal segment <  globus pallidus  < basal ganglia,ETFDH,Choroid epithelial cells,3.66003261839083,Sympathetic cholinergic neurons,4.06593704014729
FADS2,1.94e-08,fatty acid desaturase 2,+-+---,+-+-++------,+-------,0.257565901787772,0.966328528453014,+,0.515,0.085617322,-0.0933,0.127,139,1,0.768,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,FADS2,Satellite glia,4.9914512447236,Satellite glia,5.30636788248189
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,-+++++,Not_Available,Filtered_Out,0.673682409308693,0.25781428245494,-,0.516,0.0581787480716537,-0.0933,0.127,139,1,0.451,V,V <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,HIST1H3I,Satellite glia,3.0188723698569,Satellite glia,3.24844635290804
NOX4,1.16e-06,NADPH oxidase 4,+-+-+-,+++++++++-++,Filtered_Out,0.260523220534337,0.720291262871706,+,0.521,0.015699898,-0.0933,0.127,140,1,0.906,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,NOX4,Spinal cord inhibitory neurons,3.06461486056945,Enteric neurons,4.55638009065575
TYR,6.97e-09,tyrosinase,++--++,Not_Available,Filtered_Out,0.732489162673968,0.261236595938855,-,0.522,0.0880713411134,-0.0933,0.127,141,1,0.504,inferior temporal gyrus lateral bank of gyrus,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  < temporal lobe,TYR,Spinal cord inhibitory neurons,5.07894124481043,Spinal cord inhibitory neurons,5.43895820048014
SOX5,3.79e-09,SRY-box 5,+-+--+,-----------+,Filtered_Out,0.261269373494242,0.678168305011906,+,0.523,0.040092956,-0.0933,0.127,141,1,0.654,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,SOX5,Telencephalon projecting excitatory neurons,3.00573519111546,Telencephalon projecting excitatory neurons,3.23285881562931
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,--+++-,Not_Available,Filtered_Out,0.263974446725987,0.470796258270591,+,0.528,0.0125517796133158,-0.0933,0.127,142,1,0.491,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HIST1H1B,Not_Available,Not_Available,Not_Available,Not_Available
TCF4,4.55e-16,transcription factor 4,+-+-++,-+--+---+---,+-+++-++,0.268197280648785,0.355832396044818,+,0.536,0.002236053,-0.0933,0.127,144,1,0.968,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,TCF4,Telencephalon inhibitory interneurons,4.0084051754747,Telencephalon inhibitory interneurons,3.77388307459323
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,-+-++-,Not_Available,Filtered_Out,0.855521332420716,0.268252338580881,-,0.537,0.103914549728181,-0.0933,0.127,144,1,0.187,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HIST1H4L,Enteric glia,4.46202988635943,Enteric neurons,5.67366036980197
MARCH10,2.76e-07,membrane associated ring-CH-type finger 10,+++---,+-+++-++-++-,Not_Available,0.272722560850548,0.474147915477014,+,0.545,0.017448756,-0.0933,0.127,147,1,0.2,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,MARCH10,Ependymal cells,5.53509742832154,Ependymal cells,5.90134026945877
BEND4,1.3e-07,BEN domain containing 4,--++-+,---+--------,Not_Available,0.276727515907263,0.508135390945078,+,0.553,0.003839183,-0.0933,0.127,149,1,0.855,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,BEND4,Cholinergic and monoaminergic neurons,4.22990046520913,Cholinergic and monoaminergic neurons,3.2158369602427
ZNF197,2.28e-10,zinc finger protein 197,-++-++,--+--+-----+,Filtered_Out,0.279088573448513,0.881689588668025,+,0.558,0.0295405927804167,-0.0933,0.127,150,1,0.249,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZNF197,Not_Available,Not_Available,Not_Available,Not_Available
CABP1,1.01e-08,calcium binding protein 1,++-++-,-+----++++-+,++++----,0.284279084632313,0.363827766780512,+,0.569,0.031571787,-0.0933,0.127,153,1,0.769,postcentral gyrus bank of the central sulcus,postcentral gyrus bank of the central sulcus <  postcentral gyrus  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,postcentral gyrus bank of the central sulcus <  postcentral gyrus  < parietal lobe,CABP1,Not_Available,Not_Available,Not_Available,Not_Available
CDH9,9.7e-07,cadherin 9,-+++-+,+----++++-+-,++---+++,0.893011922935996,0.284679096040206,-,0.569,0.028128689,-0.0933,0.127,153,1,0.0139,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,CDH9,Dentate gyrus granule neurons,4.0007858698079,Dentate gyrus granule neurons,3.53243921491756
ZNF322,3.72e-07,zinc finger protein 322,-+++-+,--++---+++--,+++++-++,0.285990863716862,0.9154378756168,+,0.572,0.0253223896340091,-0.0933,0.127,154,1,0.256,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,ZNF322,Cholinergic and monoaminergic neurons,3.00407509957772,Cholinergic and monoaminergic neurons,2.88376454481502
SCYL1,6.11e-08,SCY1 like pseudokinase 1,+++++-,++++--++++-+,-+-+--+-,0.420168092888556,0.28727698878881,-,0.575,0.001734011,-0.0933,0.127,155,1,0.207,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,SCYL1,Hindbrain neurons,3.09359475213099,Sympathetic cholinergic neurons,2.96996663171946
USP3,2.49e-06,ubiquitin specific peptidase 3,--+---,+++-++------,---++-+-,0.288228619591047,0.854074386577033,+,0.576,0.012310163,-0.0933,0.127,155,1,0.564,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,USP3,Hindbrain neurons,2.61965211656607,Enteric neurons,3.21797612618307
FNIP2,7.22e-07,folliculin interacting protein 2,--++-+,-+-++---+---,Not_Available,0.288800971169224,0.713311476166329,+,0.578,0.035121073,-0.0933,0.127,155,1,0.742,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,FNIP2,Enteric glia,2.55076681065805,Sympathetic cholinergic neurons,2.74557029806866
ACTL8,6.06e-07,actin like 8,++-+--,Not_Available,Filtered_Out,0.293178188455396,0.603410905772302,+,0.586,0.137500407594929,-0.0933,0.127,158,1,0.466,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,ACTL8,Not_Available,Not_Available,Not_Available,Not_Available
BCHE,2.39e-07,butyrylcholinesterase,------,++++++----+-,-+--++++,0.297331103860437,0.649715041663373,+,0.595,0.048583667,-0.0933,0.127,160,1,0.992,lateral group of nuclei dorsal division,lateral group of nuclei dorsal division <  lateral group of nuclei  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,lateral group of nuclei dorsal division <  lateral group of nuclei  < dorsal thalamus,BCHE,Cholinergic and monoaminergic neurons,3.65495392504729,Enteric neurons,4.87376600228417
YLPM1,3.52e-10,YLP motif containing 1,-++---,----+-+--+++,Not_Available,0.781844175315159,0.307033589841024,-,0.614,0.001039362,-0.0933,0.127,165,1,0.157,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,YLPM1,Cholinergic and monoaminergic neurons,2.78122141791888,Cholinergic and monoaminergic neurons,2.74398735586121
OR12D3,1.2e-09,olfactory receptor family 12 subfamily D member 3,--++++,Not_Available,Filtered_Out,0.606262833675565,0.308521560574949,-,0.617,0.072110950691814,-0.0933,0.127,166,1,0.0523,lateral tuberal nucleus,lateral tuberal nucleus <  tuberal region  <  hypothalamus  <  diencephalon  < gray matter,lateral tuberal nucleus < tuberal region,OR12D3,Gene detected; No expression measured,Not_Available,Gene detected; No expression measured,Not_Available
AP3B1,3.15e-07,adaptor related protein complex 3 subunit beta 1,--+-+-,++++++---+++,--+--+--,0.314769954395197,0.725421385934193,+,0.63,0.023224813,-0.0933,0.127,169,1,0.379,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,AP3B1,Choroid epithelial cells,2.82888960953247,Sympathetic noradrenergic neurons,2.41682075189858
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--+-++,+++++-++++-+,+++++--+,0.314983192246507,0.849348022674282,+,0.63,0.01774485,-0.0933,0.127,169,1,0.655,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,CHD6,Cholinergic and monoaminergic neurons,3.31170008709823,Cholinergic and monoaminergic neurons,3.19207777428948
NKAPL,3.84e-08,NFKB activating protein like,---++-,+-+-+----+-+,Filtered_Out,0.800357006625548,0.317711883339928,-,0.635,0.100826696408856,-0.0933,0.127,171,1,0.311,principal sensory nucleus of trigeminal nerve,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,NKAPL,Ependymal cells,4.89306033512525,Ependymal cells,5.08271211725339
HLA-DQB1,2.33e-07,"major histocompatibility complex, class II, DQ beta 1",----+-,--+--+------,Not_Available,0.318450633244711,0.708633148802191,+,0.637,0.075130763,-0.0933,0.127,171,1,0.989,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,HLA-DQB1,Oligodendrocytes,5.07595686578728,Oligodendrocytes,5.45495155214386
ZKSCAN4,7.51e-14,zinc finger with KRAB and SCAN domains 4,-++--+,+++--++-+++-,+---++-+,0.425098428741687,0.323151099703528,-,0.646,0.009869007,-0.0933,0.127,174,1,0.353,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,ZKSCAN4,Not_Available,Not_Available,Not_Available,Not_Available
OR2B2,2.79e-12,olfactory receptor family 2 subfamily B member 2,+++++-,Not_Available,Filtered_Out,0.530458590006845,0.325747205110655,-,0.651,0.0367702805053664,-0.0933,0.127,175,1,0.0751,hypoglossal nucleus,hypoglossal nucleus <  myelencephalon  < gray matter,hypoglossal nucleus <  myelencephalon  < gray matter,OR2B2,Hindbrain neurons,5.57048499058233,Hindbrain neurons,6.08486984459331
NRD1,2.66e-08,nardilysin convertase,++++-+,++--++++--++,--++--+-,0.328257232326455,0.88091127731864,+,0.657,0.015242509,-0.0933,0.127,177,1,Not_Available,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,NRDC,Cholinergic and monoaminergic neurons,2.99464039255866,Enteric neurons,2.59847808488664
TMEM42,4.87e-07,transmembrane protein 42,+--++-,++++++-+++++,Not_Available,0.328451265253087,0.798188601575291,+,0.657,0.024523215,-0.0933,0.127,177,1,0.325,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,TMEM42,Telencephalon projecting excitatory neurons,3.87566283100583,Peripheral sensory non-peptidergic neurons,2.85212076708556
CACNA2D1,2.52e-06,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+++-+,++-+-++-+-+-,--+--+-+,0.331610197408837,0.473757074116572,+,0.663,0.031564513,-0.0933,0.127,178,1,0.899,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,CACNA2D1,Cholinergic and monoaminergic neurons,3.95873227162061,Enteric neurons,2.70476378072363
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,--++++,-++-++++++++,Filtered_Out,0.922800499334172,0.332288844688304,-,0.665,0.077200373,-0.0933,0.127,179,1,0.315,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZSCAN9,Not_Available,Not_Available,Not_Available,Not_Available
METTL9,1.74e-10,methyltransferase like 9,++++-+,++++-++-+-++,-+++-+++,0.779275716313343,0.334517403692473,-,0.669,0.019618914,-0.0933,0.127,180,1,0.218,body of caudate nucleus,body of caudate nucleus <  body of the caudate nucleus  <  caudate nucleus  <  striatum  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,body of the caudate nucleus  <  caudate nucleus  <  striatum  < basal ganglia,METTL9,Schwann cells,3.2002380803631,Schwann cells,3.07976530243268
FAM120AOS,2.42e-06,family with sequence similarity 120A opposite strand,++++--,+++++--++-++,Not_Available,0.336140983581448,0.751224562449203,+,0.672,0.036167336,-0.0933,0.127,181,1,0.504,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,caudal group of intralaminar nuclei < dorsal thalamus,FAM120AOS,Not_Available,Not_Available,Not_Available,Not_Available
TRAF3,3.17e-07,TNF receptor associated factor 3,+--+++,-------++---,+-+-----,0.336983579411419,0.431323785984667,+,0.674,0.011555865,-0.0933,0.127,181,1,0.428,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,TRAF3,Hindbrain neurons,3.26811898489611,Hindbrain neurons,2.9800683009023
RANGAP1,3.07e-08,Ran GTPase activating protein 1,+--++-,+-+++-+-++++,++------,0.564638526575038,0.337682349248667,-,0.675,0.00819691,-0.0933,0.127,182,1,0.525,supramarginal gyrus superior bank of gyrus,supramarginal gyrus superior bank of gyrus <  supramarginal gyrus  <  inferior parietal lobule  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,supramarginal gyrus superior bank of gyrus <  supramarginal gyrus  <  inferior parietal lobule  < parietal lobe,RANGAP1,Cholinergic and monoaminergic neurons,3.86589602972963,Cholinergic and monoaminergic neurons,2.64465890210927
TMEM67,3.38e-07,transmembrane protein 67,+---++,+++-++++--+-,Filtered_Out,0.663662341411344,0.344162478340101,-,0.688,0.010568155,-0.0933,0.127,185,1,0.566,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,TMEM67,Ependymal cells,4.92843260898498,Ependymal cells,5.1952029590477
KLC1,2.46e-10,kinesin light chain 1,++-+--,+++-++--+-+-,---+-+++,0.345288618703176,0.491777884194855,+,0.691,0.003812079,-0.0933,0.127,186,1,0.629,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,KLC1,Cholinergic and monoaminergic neurons,3.53810712032724,Sympathetic cholinergic neurons,2.98086183940725
SHISA9,8.98e-17,shisa family member 9,++-+-+,---+--+-+-++,Not_Available,0.885095770040445,0.34790749227599,-,0.696,0.027790087,-0.0933,0.127,187,1,0.755,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,SHISA9,Glutamatergic neuroblasts,3.68661985995387,Glutamatergic neuroblasts,3.55297161097771
FAM120A,3.67e-08,family with sequence similarity 120A,-+---+,------+-+-++,++-+-+-+,0.349475073136167,0.639792050287225,+,0.699,0.037996298,-0.0933,0.127,188,1,0.649,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,FAM120A,Cholinergic and monoaminergic neurons,3.35098614265464,Enteric neurons,2.57443704514341
BAZ2B,1.32e-07,bromodomain adjacent to zinc finger domain 2B,----+-,+-+-+++---++,--+++---,0.351906042355511,0.535467468872976,+,0.704,0.008912763,-0.0933,0.127,189,1,0.588,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,BAZ2B,Cholinergic and monoaminergic neurons,3.00542632558325,Enteric neurons,3.13509874745176
APOPT1,9.26e-09,"apoptogenic 1, mitochondrial",+---+-,+-+-+++-++--,Not_Available,0.754500340534104,0.355815118530929,-,0.712,0.0359100205795819,-0.0933,0.127,191,1,0.261,supramarginal gyrus superior bank of gyrus,supramarginal gyrus superior bank of gyrus <  supramarginal gyrus  <  inferior parietal lobule  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,supramarginal gyrus superior bank of gyrus <  supramarginal gyrus  <  inferior parietal lobule  < parietal lobe,APOPT1,Telencephalon projecting excitatory neurons,2.73240326791983,Sympathetic cholinergic neurons,3.86919343832108
LPIN3,1.01e-06,lipin 3,+---+-,--++++-+++++,Filtered_Out,0.850882415653916,0.356512703948608,-,0.713,0.134483973782005,-0.0933,0.127,192,1,0.0659,oculomotor nuclear complex,oculomotor nuclear complex <  midbrain tegmentum  <  mesencephalon  < gray matter,oculomotor nuclear complex < midbrain tegmentum,LPIN3,Vascular and leptomeningeal cells,4.95893978803052,Vascular and leptomeningeal cells,5.39737143526353
ELAVL2,9e-08,ELAV like RNA binding protein 2,+-++++,-----+--+---,----+--+,0.747220129796494,0.357372481585221,-,0.715,0.000581273,-0.0933,0.127,192,1,0.926,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,ELAVL2,Cholinergic and monoaminergic neurons,4.4912440824609,Cholinergic and monoaminergic neurons,3.95611796344017
IQCJ-SCHIP1,1.37e-07,IQCJ-SCHIP1 readthrough,-+-+-+,----+-+++-+-,Not_Available,0.516654098946116,0.3596885690434,-,0.719,0.058049956,-0.0933,0.127,194,1,Not_Available,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,IQCJ-SCHIP1,Not_Available,Not_Available,Not_Available,Not_Available
SDK1,9.19e-09,sidekick cell adhesion molecule 1,-+++++,----++++++--,Filtered_Out,0.896191274249182,0.360898090813893,-,0.722,0.086095119,-0.0933,0.127,194,1,0.705,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,SDK1,Cholinergic and monoaminergic neurons,2.72364693590745,Peripheral sensory peptidergic neurons,2.66671939497139
MED19,1.75e-07,mediator complex subunit 19,++-++-,++----++++++,-+-++--+,0.821547837496434,0.36266396943785,-,0.725,0.010293157,-0.0933,0.127,195,1,0.125,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,MED19,Ependymal cells,2.20577960467865,Sympathetic cholinergic neurons,2.75665720184329
CELF2,7.52e-08,CUGBP Elav-like family member 2,++++-+,------------,+--+--+-,0.367104492588075,0.567994720412553,+,0.734,0.016642978,-0.0933,0.127,198,1,0.948,lateral group of nuclei ventral division,lateral group of nuclei ventral division <  lateral group of nuclei  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,lateral group of nuclei ventral division <  lateral group of nuclei  < dorsal thalamus,CELF2,Telencephalon projecting excitatory neurons,3.19408551876449,Telencephalon projecting excitatory neurons,3.45968749332584
HSPE1-MOB4,2.29e-07,HSPE1-MOB4 readthrough,+++++-,Not_Available,Not_Available,0.367955738078941,0.705852156057495,+,0.736,0.222308790823779,-0.0933,0.127,198,1,Not_Available,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,HSPE1-MOB4,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA2,4.57e-08,protocadherin alpha 2,-++--+,-++-++---+++,Filtered_Out,0.368382543616266,0.748886893417933,+,0.737,0.056372446,-0.0933,0.127,198,1,0.631,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA2,Spinal cord inhibitory neurons,3.62381760574292,Spinal cord inhibitory neurons,3.87457447125714
SGIP1,1.68e-09,SH3 domain GRB2 like endophilin interacting protein 1,-++--+,-----+------,-+----++,0.369322485991318,0.469006460941234,+,0.739,0.009448596,-0.0933,0.127,199,1,0.823,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,SGIP1,Cholinergic and monoaminergic neurons,2.60562290254158,Enteric neurons,3.3600428279968
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,--++-+,++--+-++---+,+--+++--,0.369513859131286,0.630007384785678,+,0.739,0.04356264,-0.0933,0.127,199,1,0.894,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,ERBB4,Telencephalon inhibitory interneurons,4.38370811436805,Telencephalon inhibitory interneurons,4.76943202691819
